PDB,label,DOCKQ,FNAT,IRMSD,LRMSD,CAPRI_quality,PID,HADDOCK,ZRANK2,ROSETTADOCK,PYDOCK_TOT,SIPPER,AP_PISA,FIREDOCK,CP_PIE,dMaSIF,PIsToN,GNN-DOVE,DeepRank-GNN
3K75-cm-it0-5287,0,0.012,0,18.721,47.914,4,3K75,-53.6505,-121.025,-1.08,0.848,-1.256,-0.1821,-9.12,0.494384,-2.350690365,1.000041723,0.0744,0.007218779
3K75-cm-it0-9027,0,0.011,0,20.416,49.692,4,3K75,-68.0525,-129.74,0.808,-4.087,-2.214,-0.1879,-1.83,0.763804,-0.993882775,1.461506128,0.0943,0.007292069
3K75-cm-it0-9115,0,0.007,0,25.841,63.645,4,3K75,-27.14005,-69.01,1.209,13.481,-0.99,0.049,27.15,0.092345,-0.790062189,1.87682128,0.2838,0.006615509
3K75-ranair-it0-4522,0,0.007,0,24.582,65.3,4,3K75,-6.7604,-48.0448,-0.881,8.226,-1.66,-0.064,9.05,0.214432,-0.998544633,1.880831242,0.2274,0.014166525
3K75-cm-it0-6810,0,0.009,0,19.884,58.815,4,3K75,-36.3659,-104.785,-1.041,8.585,-1.281,-0.1217,-11.09,0.852237,-0.576134026,1.629724026,0.1538,0.010500757
3K75-ranair-it0-7535,0,0.011,0,18.556,52.428,4,3K75,-35.4269,-15.5147,0.296,7.895,-6.073,-0.0034,20.06,0.429391,-0.878620803,1.629452944,0.1284,0.003089236
3K75-cm-it0-4972,0,0.008,0,23.021,62.301,4,3K75,-39.6424,-46.987,-1.254,-2.683,-1.246,-0.0882,3.22,0.433385,-1.289710999,1.950801969,0.236,0.010755352
3K75-cm-it0-5092,0,0.011,0,17.625,50.894,4,3K75,-47.23394,-63.4738,-1.403,-4.997,-0.814,-0.1262,-5.47,0.142256,0.404113054,1.944833636,0.0513,0.011192545
3K75-cm-it0-2927,0,0.009,0,21.251,57.8,4,3K75,-40.5355,-107.202,-1.287,3.263,-1.925,-0.2107,0.35,0.54761,0.385399908,1.922035575,0.2305,0.012892961
3K75-ranair-it0-1428,0,0.017,0,19.395,38.994,4,3K75,-42.02832,-40.9096,4.751,-2.832,-2.947,-0.0558,-5.96,0.444309,-2.895824909,1.330090761,0.241,0.018537737
3K75-cm-itw-181w,0,0.008,0,23.833,58.295,4,3K75,-54.90652,-75.4503,-1.53,2.766,-3.184,-0.0158,11.24,0.395391,-0.856360495,1.92160213,0.1346,0.0078705
3K75-ranair-it0-7069,0,0.017,0,19.178,39.253,4,3K75,-39.8485,-33.4764,6.099,9.721,-0.428,-0.0601,21.29,0.362778,-0.474479169,1.947907925,0.0824,0.011213547
3K75-cm-it0-1499,0,0.009,0,16.159,61.034,4,3K75,-28.57938,-49.6008,-1.243,7.143,-1.461,0.0022,9.71,0.501332,0.039380219,1.961035967,0.2274,0.004475897
3K75-cm-it0-713,0,0.007,0,23.595,63.085,4,3K75,-26.89806683,-62.6317,-0.476,6.579,-2.631,-0.0985,8.14,0.43967,-1.11230588,1.137051344,0.1268,0.008912732
3K75-cm-it0-5076,0,0.017,0,15.098,41.25,4,3K75,-79.67865,-106.537,-2.013,-16.981,-3.7,-0.1593,-10.89,0.487451,-1.111262918,1.919566631,0.1149,0.004797431
3K75-cm-it0-2715,0,0.017,0,11.835,44.342,4,3K75,-44.7129,-33.6422,-0.695,11.264,-1.976,-0.0884,15.84,0.275171,-0.653420031,1.816161871,0.1122,0.016573891
3K75-cm-it0-3884,0,0.012,0,15.04,53.165,4,3K75,-45.168,-94.4325,-0.689,-1.225,-2.631,-0.0345,27.07,0.71968,-0.677713156,1.961448193,0.0951,0.010685551
3K75-cm-it0-2336,0,0.015,0,18.804,43.125,4,3K75,-36.4145,-96.6811,0.242,3.789,-0.952,-0.0649,18.13,0.317761,-0.568294585,1.950002432,0.2042,0.006640219
3K75-cm-it0-2447,0,0.017,0,15.37,41.359,4,3K75,-31.2674,-61.6425,-1.368,-5.369,-1.277,-0.0797,12.94,0.317906,-1.093612671,1.943305492,0.2274,0.009049334
3K75-ranair-it0-1551,0,0.004,0,30.594,85.538,4,3K75,-17.813654,-0.725686,1.399,0.555,-3.61,-0.0057,-4.79,0.250664,-0.940805197,1.866557837,0.2274,0.007312696
3K75-cm-it0-3535,0,0.013,0,18.584,45.615,4,3K75,-70.4412,-115.153,-0.625,-2.348,0.524,-0.14,-3.85,0.528101,-0.965747952,1.867542386,0.0756,0.009020934
3K75-ranair-it0-6175,0,0.005,0,26.036,82.344,4,3K75,-31.55108,-70.7677,3.053,-3.304,-3.069,0.0142,-4.99,0.305505,-0.646755397,1.917204618,0.1593,0.006594298
3K75-ranair-it0-6533,0,0.006,0,21.11,70.148,4,3K75,-20.73283,100.762,5.018,-7.943,-2.934,0.199,-8.76,0.126336,-1.286781192,1.658404112,0.2274,0.014819507
3K75-cm-it0-5340,0,0.009,0,15.651,62.734,4,3K75,-46.1384,-61.121,-0.654,0.221,-1.458,-0.023,31.06,0.311621,-0.217948139,1.958112955,0.2274,0.00518764
3K75-ranair-it0-2184,0,0.007,0,24.07,65.954,4,3K75,-46.38666,-46.7771,17.302,2.68,-3.622,0.06,3.08,0.115135,-1.128163695,1.961657524,0.1775,0.00390622
3K75-ranair-it0-8819,0,0.013,0,17.754,46.633,4,3K75,-14.56644,-40.1493,8.121,-0.515,-5.094,0.0596,-0.75,0.401322,-1.394163728,1.794020295,0.2274,0.019956171
3K75-cm-it0-1246,0,0.014,0,15.441,45.571,4,3K75,-29.1408,-104.636,1.568,25.187,-1.926,-0.0733,33.1,0.668875,-0.282044768,1.947792411,0.1024,0.006403492
3K75-cm-it0-8084,0,0.006,0,25.634,69.54,4,3K75,-53.6017,-66.2656,-2.624,-1.7,-4.097,-0.0281,-7.16,0.3065,-1.277174711,1.73368752,0.204,0.006031978
3K75-ranair-it0-1994,0,0.004,0,32.298,85.038,4,3K75,-51.8933,-34.6198,0.03,-2.663,-5.616,-0.0552,-6.48,0.441746,-0.919374168,1.841539383,0.1431,0.003557633
3K75-ranair-it0-5670,0,0.022,0,15.657,34.737,4,3K75,-11.05145,6.4618,6.422,3.518,-1.155,-0.0377,-3.48,0.170585,-2.216507196,1.878072023,0.2274,0.008130358
3K75-ranair-it0-5964,0,0.057,0.051,10.842,25.569,4,3K75,-25.14579,-38.5769,8.388,-8.601,-2.006,-0.0114,-13.19,0.224448,-1.46936667,1.869280934,0.2274,0.003194696
3K75-cm-it0-1290,0,0.012,0,20.107,46.804,4,3K75,-41.8832,-117.656,0.168,9.172,-1.025,-0.1421,13.16,0.541762,-1.21179688,1.861286283,0.0908,0.013805136
3K75-cm-it0-8217,0,0.01,0,16.454,57.941,4,3K75,-52.00719,-145.699,-1.482,-19.049,-1.474,-0.125,0.86,0.598395,-0.213368475,0.306852341,0.2371,0.007212995
3K75-ranair-it0-7723,0,0.051,0,13.222,21.026,4,3K75,-27.3476,-26.3725,1.056,3.698,-2.345,0.054,-0.79,0.201467,-2.037267685,1.914473891,0.1,0.006747005
3K75-cm-it0-5651,0,0.01,0,17.31,57.967,4,3K75,-42.96817,-117.587,-1.665,-4.304,-3.213,-0.0461,2.16,0.320023,-0.441840142,1.961634755,0.0958,0.008577787
3K75-cm-it0-7153,0,0.019,0,15.801,38.155,4,3K75,-22.905721,-86.4907,-0.544,1.989,1.227,-0.0204,1.65,0.452546,-0.592293739,-0.054996848,0.1061,0.005620802
3K75-ranair-it0-6922,0,0.005,0,27.371,78.911,4,3K75,-45.9372,-122.292,4.567,6.472,1.071,0.035,-15.87,0.134109,-0.393969774,1.654963732,0.0744,0.005173918
3K75-ranair-it0-3567,0,0.004,0,29.896,84.125,4,3K75,-29.27288,10.051,6.024,2.581,-3.946,0.0113,-10.21,0.164794,-1.282589674,1.889826179,0.2274,0.003586162
3K75-cm-it0-6252,0,0.005,0,26.037,74.459,4,3K75,-57.4941,-69.2792,-0.701,9.106,-7.453,0.0435,35.16,0.434318,-1.205639243,1.944406271,0.134,0.014169896
3K75-cm-itw-81w,0,0.009,0,23.457,56.79,4,3K75,-74.01548,-92.2645,-2.182,2.157,-4.302,-0.1329,-15.11,0.442684,-0.747964621,1.581947565,0.1987,0.011964
3K75-ranair-it0-6713,0,0.01,0,16.016,57.551,4,3K75,-12.62229,23.2145,16.003,10.917,-2.724,-0.0444,1.78,0.153446,-0.533331692,1.658491373,0.2274,0.021958712
3K75-ranair-it0-462,0,0.004,0,29.045,83.02,4,3K75,-18.40993,0.0957244,-0.586,-1.559,-1.2,-0.0266,1.31,0.162472,-1.291712642,1.904637098,0.2274,-0.000778049
3K75-cm-it0-6851,0,0.016,0,16.188,41.441,4,3K75,-44.5823,-74.4192,-0.848,-2.692,-3.702,-0.1467,-2.31,0.529954,-0.751538157,-0.355123758,0.126,0.007030814
3K75-ranair-it0-7772,0,0.005,0,23.656,77.151,4,3K75,-39.53713,-60.1033,2.144,14.239,-2.174,-0.0651,5.83,0.519847,-0.18023625,1.940975308,0.2274,0.009745395
3K75-cm-it0-5347,0,0.009,0,22.232,56.425,4,3K75,-39.4497,-82.096,-1.521,5.087,-2.378,-0.1318,-1.78,0.408702,-1.322395563,1.931160212,0.1088,0.016538158
3K75-cm-it0-5482,0,0.007,0,19.774,65.234,4,3K75,-54.3541,-111.274,-0.969,-5.389,0.316,-0.0412,4.23,0.602036,0.102699801,1.944940448,0.1363,0.013581804
3K75-cm-it0-7329,0,0.011,0,18.653,52.671,4,3K75,-47.5342,-125.605,-0.729,4.981,0.525,-0.1222,-12.56,0.533746,-1.128309727,1.84275794,0.0661,0.006355861
3K75-cm-it0-9582,0,0.012,0,19.474,48.952,4,3K75,-61.4971,-84.479,-1.455,7.254,-1.204,-0.1301,28.98,0.580286,-0.552264988,1.955059648,0.0949,0.018615952
3K75-ranair-it0-3120,0,0.005,0,26.432,73.602,4,3K75,-42.4481,-62.8374,5.699,9.753,-3.887,0.0113,18.49,0.331944,-0.832435489,1.95736444,0.1194,0.006618286
3K75-ranair-it0-3224,0,0.007,0,24.682,66.472,4,3K75,-22.61313,-24.0277,4.787,0.265,-2.214,-0.0574,22.6,0.261816,-0.931955338,1.950395823,0.1264,0.017010287
3K75-cm-it0-3803,0,0.007,0,24.159,64.329,4,3K75,-44.6169,-51.802,-1.113,-2.194,-2.367,-0.1,-1.04,0.321044,-1.008538842,1.887443662,0.0583,0.006749552
3K75-ranair-it0-6116,0,0.01,0,17.675,54.182,4,3K75,-43.53171,-30.4949,1.18,-3.735,-0.919,-0.0167,-6.88,0.188015,-1.481281996,1.615073442,0.2274,0.047874874
3K75-ranair-it0-6468,0,0.006,0,29.017,69.85,4,3K75,-36.96443,-71.4049,7.171,-3.472,-1.888,-0.0852,4.7,0.277518,-1.731844664,1.950724244,0.2413,0.008558354
3K75-ranair-it0-257,0,0.012,0,16.723,51.323,4,3K75,-48.2772,-64.6245,13.488,4.621,-3.414,0.0104,12.53,0.813146,-1.121132374,1.869658947,0.1898,0.013512309
3K75-cm-it0-7104,0,0.007,0,19.431,65.966,4,3K75,-36.474,-59.1943,-1.278,-0.634,-0.526,-0.0805,-0.04,0.264258,-1.055949926,1.944308162,0.2274,0.008630911
3K75-ranair-it0-2620,0,0.012,0,15.358,51.436,4,3K75,-24.49416,-1.29484,1.021,3.977,-3.091,0.1956,8.1,0.191466,-0.778895199,1.932942629,0.066,0.013148944
3K75-ranair-it0-5133,0,0.015,0,14.497,44.347,4,3K75,-23.29512,9.02471,3.821,4.976,-1.425,0.0088,0.42,0.301507,-1.407078505,1.769689441,0.2274,0.00963226
3K75-cm-it0-5767,0,0.007,0,20.325,64.746,4,3K75,-64.813,-118.511,-1.135,-14.124,1.002,0.0744,4.44,0.517859,0.51669842,1.618365884,0.1624,0.016208614
3K75-cm-it0-9396,0,0.011,0,21.435,49.518,4,3K75,-48.19226,-52.7391,-1.553,-10.805,-2.101,-0.069,-4.91,0.511999,-0.331970513,1.783039331,0.1539,0.007343771
3K75-ranair-it0-5717,0,0.007,0,21.148,69.054,4,3K75,-61.73962,-57.2102,0.05,-10.793,-3.915,-0.0611,5.85,0.224302,-1.333456039,1.462047219,0.2315,0.004349855
3K75-cm-it0-4200,0,0.012,0,14.374,53.525,4,3K75,-34.92341,-86.5371,-0.358,2.621,-1.19,-0.0574,13.81,0.243923,-0.488338172,1.940116644,0.2297,0.00919498
3K75-cm-it0-940,0,0.008,0,21.966,62.589,4,3K75,-30.6948,-117.002,-0.842,6.773,-0.531,-0.0681,6.54,0.499851,-0.836682975,1.921963453,0.6742,0.011226844
3K75-ranair-it0-5302,0,0.011,0,19.162,50.478,4,3K75,-37.5521,-30.7844,0.086,8.979,-1.816,0.1102,2.42,0.321188,-0.653193891,1.951083302,0.064,0.033894711
3K75-cm-it0-2602,0,0.011,0,17.7,52.595,4,3K75,-41.60175,-108.889,-0.521,1.172,-1,-0.1556,12.59,0.539284,-1.309886932,1.883628011,0.256,0.008024321
3K75-cm-itw-225w,0,0.009,0,19.995,56.452,4,3K75,-79.55301,-153.837,-5.423,-10.189,1.723,-0.0894,0.8,0.674701,-0.525000393,1.812086105,0.1201,0.034778865
3K75-cm-it0-3951,0,0.008,0,20.812,59.038,4,3K75,-56.7279,-127.304,1.27,2.135,0.434,-0.1212,-3.64,0.376735,-0.462924182,1.917529345,0.076,0.009005221
3K75-ranair-it0-1437,0,0.018,0,12.216,42.204,4,3K75,-62.8859,-143.808,7.962,13.768,-0.673,-0.1721,16,0.718109,-0.138338163,0.215947509,0.2569,0.017149114
3K75-ranair-it0-3083,0,0.004,0,31.686,84.802,4,3K75,-29.0792,-51.3056,-0.592,-1.317,-4.93,-0.0828,-0.83,0.111775,-0.447956651,1.929969668,0.239,0.005613906
3K75-cm-it1-42,0,0.016,0,16.511,41.058,4,3K75,-63.20565,-114.194,-1.958,-11.572,0.957,-0.2506,6.1,0.69073,-0.021303065,0.404139042,0.1272,0.010147693
3K75-ranair-it0-3109,0,0.005,0,28.803,80.178,4,3K75,-29.22484,-51.9366,0.558,-2.545,0.439,-0.0576,5.11,0.225603,-0.391274393,1.871191263,0.2274,0.057829886
3K75-ti-it0-805,0,0.05,0.051,11.903,28.073,4,3K75,-50.03989,-124.875,0.796,-21.111,1.452,-0.0524,-18.1,0.560445,1.097051263,0.590605736,0.2332,0.054227544
3K75-ti-it0-831,0,0.051,0.051,12.224,27.535,4,3K75,-52.28485,-149.574,5.316,-18.263,0.435,-0.0964,-27.84,0.768135,1.202416539,0.769607782,0.1271,0.112214961
3K75-ranair-it0-4801,0,0.007,0,20.541,64.997,4,3K75,-66.4136,-34.8644,-0.97,-4.34,-3.735,-0.0083,-7.64,0.215106,-1.095326185,1.918094397,0.2274,0.025540711
3K75-cm-it0-2063,0,0.009,0,19.618,57.491,4,3K75,-40.76793,-99.9683,-0.893,-0.457,-1.112,-0.0903,4.92,0.389957,0.195305258,1.572696209,0.0973,0.022168481
3K75-cm-it0-4065,0,0.015,0,18.804,43.124,4,3K75,-38.68237,-96.4627,0.253,3.791,-0.952,-0.0589,18.2,0.317785,-0.532411814,1.706010938,0.2042,0.006644483
3K75-cm-it0-5288,0,0.004,0,34.975,89.365,4,3K75,-26.87754,-73.9336,0.147,9.013,-3.584,-0.0415,14.1,0.166698,-0.739406645,1.954073548,0.2109,0.000671956
3K75-cm-it0-5242,0,0.006,0,21.335,77.262,4,3K75,-38.89844,-85.4839,-1.441,0.657,-3.976,0.0123,11.52,0.423591,-0.922860861,1.942820787,0.2418,0.013277828
3K75-ranair-it0-5625,0,0.027,0,14.572,30.73,4,3K75,-30.0662,-11.6864,-1.208,-5.636,-2.734,-0.0343,-7.12,-0.05088,-3.151108503,1.714921236,0.2311,0.008700004
3K75-ranair-it0-6476,0,0.004,0,29.939,84.517,4,3K75,-21.13159,15.0263,4.441,-4.149,-3.665,0.0056,7.94,0.135019,-1.705343843,1.947635531,0.2274,0.002048298
3K75-cm-it0-486,0,0.007,0,25.229,65.927,4,3K75,-57.25869,-119.879,-0.493,11.194,-0.249,-0.101,-4.8,0.440481,-1.067303538,-0.042922735,0.1024,0.003248142
3K75-cm-it0-3185,0,0.006,0,25.68,72.731,4,3K75,-49.3478,-51.89,0.25,2.92,-1.949,-0.0766,8.92,0.289613,-0.744236946,1.890663981,0.3884,0.012353063
3K75-cm-it0-413,0,0.033,0.051,12.17,46.621,4,3K75,-88.50578,-151.733,-2.64,-12.129,1.602,-0.1276,16.66,0.502102,-0.253645927,1.93502593,0.2286,0.032811714
3K75-cm-it0-419,0,0.011,0,17.549,53.512,4,3K75,-30.77598,-86.4655,-1.236,6.345,-0.328,-0.0238,5.54,0.44008,0.016348559,1.961844563,0.2287,0.023148582
3K75-ranair-it0-1072,0,0.004,0,33.759,84.667,4,3K75,-29.3357,-76.0021,3.345,3.675,-1.719,0.0091,0.56,0.356581,-0.956314683,1.951387405,0.1131,0.006686165
3K75-cm-it0-3079,0,0.009,0,20.591,58.557,4,3K75,-51.3843,-90.7688,-0.207,-5.488,-1.125,-0.0852,17.27,0.529965,0.033756267,1.914474249,0.2274,0.004365841
3K75-ranair-it0-4162,0,0.033,0,12.649,27.633,4,3K75,-20.0636,19.6212,9.036,8.671,-6.187,0.0874,8.29,0.104736,-1.626098394,1.948714256,0.2274,0.005833747
3K75-ranair-it0-407,0,0.005,0,27.717,80.42,4,3K75,-19.16208,-48.1434,2.286,0.121,-1.094,0.0851,18.68,0.15969,-0.761194408,1.761012793,0.2274,0.004106376
3K75-cm-it0-2077,0,0.021,0,13.804,36.448,4,3K75,-46.2225,-21.6166,-1.827,-3.765,-3.95,-0.1161,21.88,0.08447,-1.020824671,1.949776769,0.1407,0.004781589
3K75-ranair-it0-2152,0,0.042,0.051,9.172,37.8,4,3K75,-37.47447,-42.6938,3.779,0.321,-1.818,-0.0755,-7.42,0.522461,-0.000992411,1.870558739,0.0747,0.011143229
3K75-cm-it0-4321,0,0.015,0,15.024,45.547,4,3K75,-69.58237,-117.221,-1.463,-16.208,1.057,-0.0838,0.03,0.658909,-0.713218629,1.955324531,0.1201,0.010332777
3K75-cm-it0-7410,0,0.006,0,23.436,68.174,4,3K75,-61.0261,-74.8973,-3.116,-6.723,-2.164,-0.1654,-1.84,0.581956,-0.002880746,1.958327532,0.2259,0.012654785
3K75-ranair-it0-7761,0,0.023,0,15.308,33.535,4,3K75,-78.63283,13.9384,11.75,-10.011,-3.063,0.0288,-18.02,0.498578,-0.428905845,1.960468054,0.109,0.011163432
3K75-cm-it0-1561,0,0.004,0,29.696,82.21,4,3K75,-43.4626,-141.585,-1.154,4.929,0.583,-0.1416,-1.04,0.375312,0.053415678,1.955051184,0.085,0.013361653
3K75-ranair-it0-8113,0,0.004,0,27.639,82.441,4,3K75,-39.62508,-29.3805,5.68,2.462,-1.04,-0.0426,-0.97,0.348563,-1.400440097,1.934045672,0.2274,0.009347837
3K75-ranair-it1-195,0,0.009,0,22.369,56.378,4,3K75,-70.06371,-64.298,-1.879,-3.645,-3.077,-0.0459,0.55,0.299276,-1.238710403,0.19714582,0.2497,0.006586658
3K75-ranair-it0-9715,0,0.006,0,27.845,72.266,4,3K75,-46.091,-86.6225,2.518,-2.381,-2.14,-0.0275,25.83,0.333021,-0.173838273,1.954806447,0.142,0.006945673
3K75-cm-it0-594,0,0.014,0,16.366,45.741,4,3K75,-74.7912,-169.494,-2.185,-6.472,-1.449,-0.0636,-2.31,0.323807,0.779151201,1.101558208,0.1137,0.01302312
3K75-ranair-it0-874,0,0.006,0,21.242,70.159,4,3K75,-26.59036,-28.478,1.884,2.221,-1.059,0.0623,-0.36,0.147601,-1.297275066,1.961801887,0.2274,0.002205894
3K75-cm-it0-1522,0,0.008,0,21.906,59.112,4,3K75,-17.63823,-86.5626,1.061,10.555,-1.736,-0.0367,-11.87,0.603147,-0.751424253,1.595680833,0.0944,0.014392015
3K75-ranair-it0-9484,0,0.018,0,18.86,37.957,4,3K75,-23.1243,-31.2207,1.24,3.559,-1.86,-0.1215,20.04,0.035738,-1.177232146,1.894949794,0.1433,0.003867545
3K75-ranair-it0-4507,0,0.013,0,17.699,47.806,4,3K75,-24.85076,-0.076079,17.482,7.921,-6.269,0.0312,14.04,0.042426,-1.640333176,1.947741389,0.1013,0.010775299
3K75-cm-itw-94w,0,0.018,0,13.14,40.747,4,3K75,-91.73395,-130.096,2.436,-21.473,-0.36,-0.1116,-3.2,0.737764,0.365103185,1.923793316,0.2324,0.039192425
3K75-cm-it0-2501,0,0.006,0,26.015,68.536,4,3K75,-53.06394,-45.8003,-2,-2.082,-4.51,-0.1354,9.22,0.328731,-0.771066904,1.905843019,0.2562,0.009230693
3K75-cm-it0-8731,0,0.008,0,19.344,62.291,4,3K75,-18.669562,-42.5717,0.137,4.425,-1.318,-0.075,8.15,0.268171,-0.123332582,1.953105807,0.205,0.007711274
3K75-ranair-it0-4720,0,0.006,0,23.009,70.53,4,3K75,-44.56156,-88.4424,2.802,7.219,-1.719,0.1181,16.52,0.516055,-0.456723899,1.940055966,0.2669,0.010382894
3K75-ranair-it0-9393,0,0.011,0,20.13,50.041,4,3K75,-24.7115,-18.9958,3.476,0.636,-2.194,0.033,8.38,-0.004654,-0.193980187,1.942348838,0.2274,0.005216177
3K75-cm-it0-5948,0,0.02,0,16.841,36.654,4,3K75,-69.85329,-119.719,-2.94,-8.739,-0.269,-0.1316,-11.47,0.468362,-0.371039033,1.12491715,0.2464,0.017864526
3K75-ranair-it0-1915,0,0.018,0,12.971,41.808,4,3K75,-33.87248,-31.4533,6.403,7.595,-2.549,-0.1271,-1.27,0.442522,0.510050714,1.817448974,0.1246,0.005380929
3K75-cm-it0-5478,0,0.016,0,18.202,40.387,4,3K75,-72.92702,-189.951,-1.105,-12.91,-1.321,-0.1288,1.07,0.613957,0.065627716,1.559541583,0.0987,0.0241208
3K75-cm-it0-692,0,0.011,0,17.361,54.046,4,3K75,-69.3407,-117.013,0.142,1.655,-1.108,-0.0353,3.18,0.662569,-1.321461678,1.926417351,0.1003,0.008673509
3K75-cm-it0-2158,0,0.007,0,21.962,64.144,4,3K75,-42.79887,-66.7072,-1.431,-5.48,-3.547,-0.0657,-8.85,0.249536,-1.073976398,1.171829224,0.2274,0.003071886
3K75-cm-it0-8709,0,0.009,0,20.27,56.575,4,3K75,-62.4824,-144.904,-2.183,-15.381,0.29,-0.1938,-1.72,0.685146,-0.246959299,1.939122915,0.1031,0.020166427
3K75-ti-it0-69,0,0.05,0.051,11.903,28.073,4,3K75,-51.5529,-124.873,0.796,-21.111,1.452,-0.0524,-18.1,0.560383,1.043940306,0.984167695,0.2332,0.054205262
3K75-cm-it0-6068,0,0.01,0,15.167,58.311,4,3K75,-50.1525,-55.6584,-1.623,-2.684,-3.223,-0.1124,5.23,0.240286,-0.936155736,1.952903271,0.0681,0.01872387
3K75-cm-it0-6088,0,0.014,0,13.011,48.79,4,3K75,-48.1118,-63.1061,-1.079,-8.841,-1.315,-0.0024,12.22,0.426999,0.135752439,1.9611305,0.2274,0.010779552
3K75-cm-it0-5793,0,0.008,0,17.548,65.12,4,3K75,-36.17605,-87.3312,1.065,-5.646,-2.096,-0.0471,0.15,0.266266,-1.085520387,1.847074389,0.1481,0.010228122
3K75-cm-it0-1031,0,0.034,0.026,14.183,32.403,4,3K75,-57.8538,-52.4126,-1.76,-2.353,-0.295,-0.0166,-2.71,0.438341,-1.205711961,1.875417829,0.2253,0.009731779
3K75-cm-it0-4549,0,0.01,0,21.231,54.494,4,3K75,-46.2679,-146.725,0.643,7.842,0.188,-0.0578,18.97,0.510699,0.687590539,1.900502205,0.0565,0.018097208
3K75-ranair-it0-1968,0,0.009,0,21.015,55.258,4,3K75,-63.14684,-32.66,5.382,4.791,-2.301,0.0113,-17.96,0.452733,-0.978262722,1.161188364,0.0636,0.009203482
3K75-cm-it0-1903,0,0.039,0.077,14.164,50.45,4,3K75,-39.23308,-92.6582,-1.2,-8.366,0.412,-0.0408,14.8,0.417538,0.072614796,1.956760883,0.2274,0.00795544
3K75-ranair-it0-1189,0,0.028,0,15.838,29.835,4,3K75,-60.45488,-114.705,0.638,-9.734,-0.57,-0.0708,-15.35,0.734094,-2.118474245,0.964930534,0.0573,0.068260913
3K75-ranair-itw-392w,0,0.004,0,34.831,87.802,4,3K75,-56.1736,-85.5865,-2.74,-4.325,-3.901,-0.1387,-7.74,0.488019,-2.338075399,1.751407266,0.252,0.014103251
3K75-cm-it0-9108,0,0.009,0,20.278,56.434,4,3K75,-39.7995,-83.688,-0.808,-1.048,-1.407,0.0028,11.41,0.40166,-1.377333045,1.770310879,0.0776,0.010038423
3K75-cm-it0-2008,0,0.007,0,19.316,69.434,4,3K75,-51.27025,-69.4373,-2.237,-4.667,-2.891,-0.0708,8.8,0.296589,-0.703985333,1.950390339,0.1142,0.009665404
3K75-ranair-it0-2827,0,0.031,0,13.813,28.61,4,3K75,-32.808038,-41.5122,-0.513,-6.6,-1.836,0.0179,1.09,0.204043,-2.321521521,1.780761123,0.2274,0.023546882
3K75-ranair-it0-1509,0,0.004,0,29.19,83.134,4,3K75,-42.9199,-28.89,2.493,7.124,-4.843,0.0437,-7.09,0.337252,-0.916384339,1.854643583,0.0827,0.006392745
3K75-cm-it0-4105,0,0.004,0,32.09,89.069,4,3K75,-25.4399,-39.2812,-0.253,9.477,-1.47,-0.0305,4.15,0.35601,-0.663969576,1.67163372,0.2396,0.006661557
3K75-cm-it0-4540,0,0.008,0,19.626,64.407,4,3K75,-67.95107,-87.4636,-0.525,-9.617,-1.882,-0.1955,16.02,0.42866,0.086666815,1.953279257,0.1378,0.011749026
3K75-ranair-it0-2581,0,0.019,0,16.077,38.037,4,3K75,-25.39506,-27.3622,-0.107,-3.795,-2.596,-0.0377,1.02,0.175212,-0.912206411,1.667163491,0.2274,0.002234438
3K75-cm-it0-5748,0,0.005,0,26.254,79.262,4,3K75,-62.3359,-61.6755,-0.467,8.464,-3.708,-0.1024,2.52,0.382051,-0.645093441,1.927631617,0.1884,0.010256761
3K75-ranair-it0-1746,0,0.006,0,24.008,68.814,4,3K75,-55.09198,-120.109,10.691,2.166,0.684,-0.1299,-7.52,0.753484,-0.335279167,1.789065242,0.1161,0.008285366
3K75-ranair-itw-330w,0,0.008,0,21.575,62.769,4,3K75,-44.51503,-73.618,-0.138,-5.281,1.269,-0.093,8.37,0.341416,-0.647761464,1.934993386,0.111,0.012521433
3K75-cm-it0-4141,0,0.006,0,23.439,68.184,4,3K75,-65.2378,-74.9238,-3.128,-6.732,-2.163,-0.1597,-1.82,0.582494,-0.108261369,1.891925454,0.2266,0.012639778
3K75-cm-it0-1127,0,0.007,0,22.145,66.121,4,3K75,-55.53906,-91.5975,-1.453,-17.973,-5.501,-0.0758,7.41,0.322589,-1.304709196,1.947098732,0.1132,0.007048059
3K75-ranair-it0-9258,0,0.008,0,22.234,62.3,4,3K75,-43.9542,-83.1638,7.386,-0.81,-2.239,-0.0466,-4.8,0.318623,-1.246623993,1.908451915,0.2312,0.009605156
3K75-cm-it0-2367,0,0.008,0,22.631,61.585,4,3K75,-59.27098,-158.368,-0.527,-10.68,1.564,-0.216,4.46,0.684343,0.318047822,1.948493004,0.1489,0.010099845
3K75-cm-it0-8379,0,0.017,0,18.614,38.932,4,3K75,-27.15567,-89.3643,-0.582,-0.881,0.187,-0.0943,11.58,0.335706,-0.540297568,0.345471025,0.2485,0.002626954
3K75-cm-it0-6735,0,0.008,0,24.621,58.967,4,3K75,-42.6021,-33.3078,-1.602,3.266,-4.665,-0.0341,4.25,0.349049,-0.457280844,1.737773895,0.0507,0.007804142
3K75-cm-it0-2651,0,0.008,0,20.192,61.146,4,3K75,-29.88569,10.7014,-1.548,-3.456,-2.493,-0.0138,14.88,0.178286,-1.115508318,1.955768824,0.2259,0.004803767
