PDB,label,PID,DeepRank-GNN,HADDOCK,ZRANK2,ROSETTADOCK,PYDOCK_TOT,SIPPER,AP_PISA,FIREDOCK,CP_PIE,iRMSD,lRMSD,FNAT,CAPRI_quality,dMaSIF,PIsToN,GNN-DOVE
8i5v_59,0,8i5v,0.004749644,-48.395,-101.944,-2.26,-6.381,-0.421,-0.0748,30.2,0.538731,18.816,39.462,0,4,-0.882611573,1.9500146,0.2786
8i5v_60,0,8i5v,0.007046691,-69.74296,-109.95,-2.724,-30.39,6.178,-0.1622,0.43,0.659963,16.345,29.471,0,4,0.069923803,1.9568704,0.2452
8i5v_61,0,8i5v,0.014477145,-60.32916,-94.5427,-1.638,-20.3,0.833,-0.0639,1.2,0.584044,14.81,27.534,0,4,-0.442680895,1.8793861,0.4276
8i5v_62,0,8i5v,0.007865342,-24.54426,-57.4815,-0.587,14.486,3.519,-0.0415,9.56,0.367846,12.067,29.381,0,4,-1.068453908,1.9516443,0.1689
8i5v_63,0,8i5v,0.005913612,-34.80584,-59.5837,4.489,1.809,-7.164,0.0023,27.46,0.196199,24.669,55.458,0,4,-1.692402124,1.9485749,0.2662
8i5v_64,0,8i5v,0.009718479,-47.863376,77.7244,26.255,14.193,1.151,0.0196,2.5,0.346699,14.388,22.712,0.007874,4,0.021481177,1.9557308,0.5958
8i5v_65,0,8i5v,0.010279951,-41.3987,-76.9548,2.824,11.649,-0.732,-0.0459,21.68,0.305188,23.696,57.661,0,4,-2.191373587,1.9627934,0.093
8i5v_66,0,8i5v,0.006653674,-40.145785,4.00499,-1.715,0.857,-3.479,0.0548,21.52,0.08257,21.275,41.275,0,4,-0.791013181,1.9510198,0.2274
8i5v_67,0,8i5v,0.010279951,-65.46439,-45.7258,0.222,-6.754,0.073,-0.0236,23.86,0.888822,16.118,25.655,0,4,0.040384486,1.9211484,0.1138
8i5v_68,0,8i5v,0.002294361,-45.12565,204.029,34.709,-8.556,-6.141,0.1033,18.44,0.284428,19.076,39.101,0,4,-1.268649459,1.9520649,0.2274
8i5v_69,0,8i5v,0.010279951,-55.49613,-83.9061,13.285,-1.572,7.261,0.0031,8.67,0.411172,22.113,49.279,0,4,-1.38594377,1.8833534,0.1431
8i5v_70,0,8i5v,0.010279951,-34.71068,-84.7944,19.825,37.992,-0.618,0.0162,40.26,0.616853,13.578,23.581,0,4,-0.342963368,1.783809,0.0779
8i5v_71,0,8i5v,0.007393007,-26.090829,-57.1032,0.1,5.422,1.303,-0.0396,11.05,0.228364,13.865,25.202,0,4,-0.381150216,1.7263575,0.2592
8i5v_72,0,8i5v,0.004504916,-31.04022,-31.7181,0.291,1.964,-5.237,0.0018,13.14,0.357273,22.518,50.297,0,4,-1.805556417,1.7658482,0.2087
8i5v_73,0,8i5v,0.005669879,-29.12148,-47.2136,0.409,6.869,-5.085,-0.0628,17.49,0.318662,17.345,38.486,0,4,-0.477894455,1.9465853,0.2553
8i5v_74,0,8i5v,0.005193162,-45.91446,-98.445,-1.182,-2.72,-3.164,-0.1333,23.84,0.607095,18.643,41.802,0,4,-1.588370919,1.9366428,0.2558
8i5v_75,0,8i5v,0.006567628,-51.75153,-75.5736,2.097,-5.076,-1.485,-0.1352,9.47,0.392334,23.558,55.984,0,4,-1.195242286,1.8734916,0.2906
8i5v_76,0,8i5v,0.007234587,-55.64165,-103.555,-1.787,-29.147,3.914,-0.0731,8.18,0.614879,13.342,26.163,0,4,0.555240273,1.5224731,0.2084
8i5v_77,0,8i5v,0.005594838,-57.42188,-118.859,-3.443,-18.065,4.855,-0.0988,-4.29,0.569931,16.367,29.912,0,4,0.038351156,1.7452265,0.0645
8i5v_78,0,8i5v,0.008054605,-31.99675,-72.0723,-0.912,-6.352,0.608,-0.0183,15.44,0.690716,15.365,26.762,0,4,-0.271031976,1.9542245,0.2455
8i5v_79,0,8i5v,0.007325247,-24.7814262,-48.1608,-0.546,6.827,-2.421,0.0097,16.25,0.008167,21.867,45.819,0,4,-0.779479444,1.9320005,0.2274
8i5v_80,0,8i5v,0.004191721,-30.587533,132.484,22.874,-11.051,-2.844,0.0441,20.12,0.254157,16.368,36.241,0,4,-1.209091067,1.9580598,0.217
8i5v_81,0,8i5v,0.005439232,10.153520000000002,307.324,21.807,16.839,-6.049,0.1356,24.1,0.156323,22.58,42.485,0,4,-1.653269529,1.9402081,0.2274
8i5v_82,0,8i5v,0.02516868,-42.89652,-20.5183,-0.776,-2.606,0.026,-0.0843,28.4,0.446645,23.386,60.891,0,4,-0.053044621,1.955142,0.2385
8i5v_83,0,8i5v,0.004712001,-49.15844,-74.822,0.793,-2.676,-1.954,-0.0388,27.35,0.429361,18.705,45.162,0,4,-1.633998871,1.9613396,0.2753
8i5v_84,0,8i5v,0.009118544,-24.8806,-12.2791,2.17,8.136,3.492,0.0417,12.43,0.318222,22.179,57.479,0,4,-1.005683541,1.9628251,0.2112
8i5v_85,0,8i5v,0.00506745,-35.8125,-38.6859,0.447,-7.294,-3.635,0.1125,20.03,0.231766,18.58,40.563,0,4,-1.19627285,1.9603375,0.1148
8i5v_86,0,8i5v,0.004828199,-44.1042,21.3341,21.986,-4.878,-1.852,-0.0577,5.6,0.176458,24.582,57.439,0,4,-0.662894487,1.9444873,0.2274
8i5v_87,0,8i5v,0.004497717,-15.14218,-73.6754,0.138,20.026,-1.468,0.0467,34.51,0.166552,14.037,27.054,0,4,-0.474638134,1.9548837,0.2361
8i5v_88,0,8i5v,0.006218248,-42.0316,-15.3651,-0.3,-2.925,-1.369,-0.0626,16.1,0.20741,17.647,33.06,0,4,-1.392169952,1.871277,0.2274
8i5v_89,0,8i5v,0.010279951,-34.47483,32.0271,-1.822,-9.105,-2.532,0.0301,30.05,0.271511,18.569,38.722,0,4,-0.916989923,1.959516,0.2274
8i5v_90,0,8i5v,0.007506924,-29.88445,-56.1951,0.715,-1.059,-3.38,0.157,0.96,0.131442,26.022,57.2,0,4,-1.326113939,1.943438,0.2274
8i5v_91,0,8i5v,0.010279951,-39.306237,-113.747,14.711,0.643,7.729,-0.1366,16.02,0.474838,14.48,32.205,0,4,0.048261646,0.9559009,0.4341
8i5v_92,0,8i5v,0.005839068,-9.080096,-42.7977,1.428,19.457,-5.664,0.001,46.99,0.204576,16.474,27.573,0,4,-0.723065734,1.9523888,0.2286
8i5v_93,0,8i5v,0.010279951,-62.29188,-22.5668,24.364,-28.914,7.106,-0.0103,-6.13,1.050941,23.214,58.084,0,4,-0.205744863,1.6884614,0.0876
8i5v_94,0,8i5v,0.003930356,-44.86411,-46.29,8.529,-7.195,-2.551,-0.0657,29.82,0.247632,19.899,38.162,0,4,-1.597920299,1.9558243,0.2386
8i5v_95,0,8i5v,0.008321222,-44.47938,-58.2266,10.06,-4.711,-1.966,-0.0774,21.2,0.268824,23.792,57.629,0,4,-0.749781191,1.7262989,0.2354
8i5v_96,0,8i5v,0.009497499,-47.19745,-27.5888,-1.289,2.782,-4.553,-0.0908,3.79,0.489906,25.805,60.125,0,4,-0.635169625,1.9520236,0.2274
8i5v_97,0,8i5v,0.007526499,-18.59862,218.924,72.057,-2.416,-1.736,0.0321,16.3,0.301327,25.155,62.962,0,4,-2.067331553,1.9364911,0.2121
8i5v_98,0,8i5v,0.008967181,-42.274124,-21.6006,-0.603,-7.954,-3.422,0.0211,9.67,0.166236,24.677,55.07,0,4,-1.028147817,1.9507473,0.2274
8i5v_99,0,8i5v,0.003199413,-13.08982,-25.8994,0.97,10.96,-3.293,0.0485,24.51,0.219684,15.51,23.234,0,4,-0.417883694,1.9527003,0.233
8i5v_100,0,8i5v,0.015380902,-60.92211,-76.2748,2.592,-23.682,3.311,-0.1283,-7.67,0.738354,23.621,58.427,0,4,-0.578301668,1.9561989,0.1533
8ont_1,0,8ont,0.009404588,-48.01778,-101.218,39.004,-20.085,45.171,-0.0585,-33.46,1.368148,24.086,57.056,0,4,-4.388721466,1.6967709,0.2666
8ont_2,0,8ont,0.010279951,-59.57276,-136.346,-2.046,-28.592,38.777,-0.1632,-45.92,1.351438,24.807,61.616,0,4,-3.772637606,1.1941028,0.2689
8ont_3,0,8ont,0.000757395,-73.94668,55.9565,88.021,-26.979,33.202,-0.1891,-53.24,1.169694,20.471,52.073,0,4,-4.646653175,1.7126902,0.1493
8ont_4,0,8ont,0.010279951,-70.35316,-142.131,0.189,-21.416,28.865,-0.1156,-33.51,1.473422,23.904,60.15,0,4,-4.685123444,1.6017996,0.2545
8ont_5,0,8ont,0.00428592,-75.23206,-82.1926,39.225,-37.224,43.253,-0.0199,-59.37,1.168864,20.462,52.603,0,4,-4.965904713,1.5899055,0.3151
8ont_6,0,8ont,0.010279951,-89.11,-145.073,22.828,-25.84,37.963,-0.2053,-44.81,1.732853,17.793,39.1,0,4,-3.472650766,0.6227541,0.2765
8ont_7,0,8ont,0.00377197,-69.95448,83.7276,27,-34.518,27.529,-0.1193,-20.27,0.774861,23.361,54.479,0,4,-5.452705383,1.4650481,0.2669
8ont_8,0,8ont,0.010991327,-75.05744,-168.234,-4.489,-23.024,28.7,-0.2318,-7.72,0.99184,20.953,65.973,0,4,-2.47192812,0.5291213,0.2274
8ont_9,0,8ont,0.002547905,-56.19446,-142.265,-3.213,-21.644,31.796,-0.2179,-13.61,1.203848,18.938,48.519,0,4,-5.142241478,1.7777619,0.6374
8ont_10,0,8ont,0.010279951,-69.25112,-172.679,1.339,-35.166,24.474,-0.2953,-37.74,1.626225,23.78,61.333,0,4,-3.692762613,1.2241473,0.3439
8ont_11,0,8ont,0.009150767,-62.08992,-116.322,7.966,-26.522,34.672,-0.2747,-51.21,1.679709,21.44,50.804,0,4,-4.96679163,1.2520194,0.2647
8ont_12,0,8ont,0.000116276,-73.20964,-50.7781,26.952,-32.247,36.307,-0.0455,-34.09,0.882619,18.579,52.932,0,4,-4.458099365,1.5659065,0.1002
8ont_13,0,8ont,0.003570826,-67.8742,-133.943,-2.919,-20.997,26.247,-0.0095,-20.98,1.134559,15.92,49.159,0,4,-4.698524475,1.882415,0.1463
8ont_14,0,8ont,0.010279951,-51.415394,-128.347,21.123,-21.088,24.495,-0.2709,-58.95,1.520589,21.839,59.868,0,4,-5.498239517,1.7762921,0.5855
8ont_15,0,8ont,0.004462357,-63.16464,-71.1841,4.134,-25.882,28.631,-0.1381,-30.15,1.541496,24.667,58.929,0,4,-5.006298542,1.6856223,0.5055
8ont_16,0,8ont,0.008639561,-56.73854,-96.2984,8.319,-28.519,37.295,-0.1464,-31.8,1.164237,22.814,53.521,0,4,-4.415805817,1.760003,0.7284
8ont_17,0,8ont,0.010279951,-73.389652,-174.813,0.246,-40.102,40.021,-0.2773,-30.65,1.335633,18.325,43.235,0,4,-5.274710178,1.7956247,0.6284
8ont_18,0,8ont,0.038990527,-68.57962,-48.5571,53.97,-26.505,28.889,-0.1292,-36.13,1.047107,22.365,53.534,0,4,-4.661904812,1.4892056,0.2341
8ont_19,0,8ont,0.012360983,-91.32642,-174.498,19.443,-48.056,48.718,-0.3453,-39.64,1.418977,18.49,42.931,0,4,-4.152102947,1.841381,0.1961
8ont_20,0,8ont,0.010279951,-53.89902,-125.757,-2.335,-4.845,11.18,-0.1314,-21.79,0.592279,17.013,38.208,0,4,-0.451840937,0.83479726,0.1167
8ont_21,0,8ont,0.012166753,-56.3198,8.79807,62.419,-32.73,50.671,-0.198,-47.72,1.607511,21.96,53.512,0,4,-5.198734283,0.46081316,0.2709
8ont_22,0,8ont,0.010279951,-60.486046,-120.115,9.329,-34.21,37.933,-0.1939,-57.67,1.460603,23.133,54.446,0,4,-4.643469334,1.2295926,0.3147
8ont_23,0,8ont,0.003250934,-57.308948,-120.597,22.99,-20.543,30.158,0.1387,0.58,1.000217,24.74,66.809,0,4,-3.842737198,1.3971922,0.2889
8ont_24,0,8ont,0.008284158,-89.765796,-186.66,-3.701,-51.068,35.433,-0.1803,-27.68,1.086944,19.233,42.163,0,4,-5.278661251,1.7695448,0.25
8ont_25,0,8ont,0.001602587,-60.261131,-75.3038,-1.519,-7.154,14.304,-0.0867,-5.68,0.85333,15.997,42.762,0,4,-0.787706435,0.5877105,0.2109
8ont_26,1,8ont,0.010279951,-80.5979,-135.063,-3.542,-44.443,22.722,-0.2796,-15.31,0.932554,0.25,0.682,0.883333,1,0.078348517,1.4225632,0.1405
8ont_27,0,8ont,0.010195932,-74.60504,-144.435,2.751,-30.942,21.894,-0.2173,-44.66,1.218479,24.718,59.036,0,4,-3.228188515,1.0151621,0.205
8ont_28,0,8ont,0.031464409,-56.24374,-149.261,-0.643,-18.455,31.312,-0.1473,-32.45,1.411265,21,49.915,0,4,-4.390830517,1.5339671,0.502
8ont_29,0,8ont,0.010279951,-56.69786,-131.252,14.799,-30.202,31.075,-0.2058,-36.5,1.150622,23.555,55.306,0,4,-5.22048521,0.9553827,0.2758
8ont_30,0,8ont,0.010279951,-52.74354,-17.8189,-0.016,-25.274,27.21,-0.0713,-17.63,0.823191,21.946,54.139,0,4,-5.904640675,1.7275642,0.1577
8ont_31,0,8ont,0.02147668,-72.7371,203.423,103.756,-44.858,54.857,-0.2072,-38.96,0.914204,18.289,53.706,0,4,-4.370243073,0.8168322,0.1046
8ont_32,0,8ont,0.018115614,-59.27914,-130.315,24.431,-34.747,39.272,-0.0634,-55.54,1.286381,21.401,52.84,0,4,-4.840411663,1.407109,0.2905
8ont_33,0,8ont,0.019049615,-66.73932,83.0658,2.536,-27.785,35.19,-0.1341,-27.59,1.121301,20.687,52.256,0,4,-4.506759167,1.593791,0.1119
8ont_34,0,8ont,0.01210919,-72.51376,-32.823,-1.738,-31.378,32.686,-0.1635,-13.88,0.784831,18.698,50.633,0,4,-4.693562508,1.7615043,0.069
8ont_35,0,8ont,0.008882015,-58.266398,-149.478,21.269,-31.531,44.528,-0.1586,-68.77,1.506991,23.313,54.63,0,4,-4.830515862,1.1839371,0.6087
8ont_36,0,8ont,0.010279951,-56.834476,-132.606,-2.426,-18.276,25.92,-0.1672,-16.24,1.077453,27.15,65.09,0,4,-2.628087044,1.2444117,0.4516
8ont_37,0,8ont,0.009517634,-79.375086,-207.135,-0.096,-48.28,42.839,-0.3061,-52.49,1.610264,21.39,46.4,0,4,-4.659162521,1.3723665,0.1154
8ont_38,0,8ont,0.00583403,-39.48584,-117.521,7.615,-23.094,27.325,-0.1513,-34.53,1.366939,25.681,61.844,0,4,-3.340224743,1.2942264,0.2218
8ont_39,0,8ont,0.008691012,-61.9876,-118.841,-2.876,-33.071,34.568,-0.1111,-22.03,1.063288,21.919,51.64,0,4,-4.793999672,1.528214,0.6694
8ont_40,0,8ont,0.004869537,-55.83938,-114.492,-2.571,-16.424,18.208,-0.1284,-22.83,0.922944,24.56,58.464,0,4,-3.293730259,1.8289807,0.09
8ont_41,0,8ont,0.010279951,-102.03028,-131.507,14.702,-27.54,44.489,0.0743,-26.32,1.079899,14.826,32.773,0.016667,4,-4.881357193,1.7620611,0.1956
8ont_42,0,8ont,0.010279951,-50.055194,-102.996,-1.018,-26.435,42.318,-0.1675,-45.38,1.049769,21.064,50.137,0,4,-4.971412182,1.4629773,0.5803
8ont_43,0,8ont,0.00847095,-74.99884,-57.643,15.943,-33.131,30.726,-0.1929,-19.55,0.74005,22.654,58.136,0,4,-4.098843098,1.826751,0.105
8ont_44,0,8ont,0.006605219,-74.23594,-1.5555,48.762,-45.653,45.081,-0.1023,-17.13,1.164721,14.573,42.207,0.05,4,-5.72094059,1.8377324,0.1476
8ont_45,0,8ont,0.010279951,-63.86006,-15.2475,25.653,-25.486,31.718,-0.1657,-11.97,1.249788,19.188,47.615,0,4,-5.340704918,1.7745997,0.6915
8ont_46,0,8ont,0.010279951,-70.94574,-156.445,2.577,-48.18,44.556,-0.2949,-49.9,1.45768,17.715,40.91,0,4,-4.191591263,1.4864444,0.1034
8ont_47,0,8ont,0.00603002,-79.266888,-143.128,-1.144,-46.997,33.403,-0.2334,-26.65,1.156771,15.297,44.023,0,4,-4.675375938,1.5115432,0.1332
8ont_48,0,8ont,0.010279951,-43.906108,9.96168,23.066,-17.046,27.162,-0.2402,-42.89,1.194121,20.247,53.886,0,4,-5.028326988,1.008743,0.6569
8ont_49,0,8ont,0.028941307,-66.15557,364.287,74.753,-16.608,11.742,-0.2061,-25.31,0.955338,15.671,39.638,0,4,-0.49373886,1.0374436,0.2352
8ont_50,0,8ont,0.002543669,-69.93744,80.7214,80.078,-27.869,33.982,-0.1611,-20.92,1.137545,21.323,55.879,0,4,-6.490743637,1.5169735,0.1683
8ont_51,0,8ont,0.010279951,-54.79931,-109.8,7.853,-21.783,17.095,-0.1563,-22.91,1.355721,23.258,56.354,0,4,-2.883099318,1.0981805,0.235
8ont_52,0,8ont,0.015835166,-54.48624,-72.7553,7.287,-18.606,22.496,-0.1945,-25.1,1.246185,21.031,49.11,0,4,-4.128798008,1.6605854,0.7186
8ont_53,0,8ont,0.010279951,-62.469398,-132.733,22.603,-26.21,24.745,-0.3104,-60.56,1.490843,22.029,60.446,0,4,-5.596549034,1.6443275,0.346
8ont_54,0,8ont,0.00765595,-70.137288,-189.704,13.315,-32.277,35.093,-0.0483,-43.76,1.23803,17.395,53.091,0,4,-4.778587818,1.1926501,0.1384
8ont_55,0,8ont,0.011671097,-66.23526,-91.7357,2.362,-13.857,25.314,-0.0066,3.89,0.974122,18.944,58.464,0,4,-2.733655453,1.9647217,0.1038
8ont_56,0,8ont,0.039008632,-54.6953,-61.0528,7.933,-14.29,17.821,-0.0143,-4.28,0.798557,15.603,38.044,0,4,-0.230202556,0.98285776,0.0787
8ont_59,0,8ont,0.008668388,-64.23833,-126.743,-2.057,-10.174,22.755,-0.1091,-2.02,0.90679,23.46,75.913,0,4,0.340198249,1.9311862,0.2765
8ont_60,0,8ont,0.006940197,-75.96682,-109.715,-0.71,-24.707,24.928,-0.0709,-30.04,1.227523,22.087,62.539,0,4,-3.214754105,1.6942945,0.3769
8ont_61,0,8ont,0.010279951,-56.704604,-111.962,1.919,-23.18,25.898,-0.1178,-17.89,0.994644,22.578,49.734,0,4,-4.313232422,1.8762149,0.7147
8ont_62,0,8ont,0.028280027,-42.80553,3.76993,7.362,2.735,6.332,-0.0779,14.08,0.16611,19.276,42.464,0,4,-0.315560669,1.8960868,0.1885
8ont_63,0,8ont,0.021917272,-61.38096,85.6259,15.743,-30.916,30.931,-0.0834,-23.86,0.909997,21.937,56.33,0,4,-4.362668991,1.7811353,0.1721
8ont_64,0,8ont,0.034308825,-54.62034,-134.993,-2,-16.397,29.572,-0.1379,-13.64,1.012576,16.733,51.139,0,4,-3.959016085,1.8315414,0.1218
8ont_65,0,8ont,0.00737014,-49.66888,-76.3619,0.151,-20.79,23.336,-0.0881,-5.84,0.557239,22.999,59.697,0,4,-3.45185709,1.9041884,0.2045
8ont_66,0,8ont,0.008345598,-64.6549,-135.186,62.963,-31.31,49.179,-0.0801,-41.1,1.107174,20.103,46.913,0,4,-4.090631008,1.6615505,0.509
8ont_67,0,8ont,0.010279951,-60.450008,-64.6192,-1.464,-21.822,28.773,-0.1038,-13.99,0.818587,22.674,61.715,0,4,-3.110430717,1.6818058,0.073
8ont_68,0,8ont,0.009562613,-69.882658,-12.9279,23.583,-28.562,39.198,-0.1083,-38.5,0.977084,16.459,53.088,0,4,-5.202708244,1.8658024,0.1227
8ont_70,0,8ont,0.018555358,-71.69312,-160.762,-1.026,-29.607,35.285,-0.0082,-24.26,1.300319,15.842,36.188,0,4,-3.715018511,1.1319082,0.246
8ont_71,0,8ont,0.005645276,-65.42138,-31.0098,10.235,-28.958,22.288,-0.1396,-20.9,0.917838,17.648,49.167,0,4,-5.291828156,1.6482264,0.2274
8ont_72,0,8ont,0.010279951,-66.146004,-155.458,-3.399,-32.323,28.349,-0.2841,-30.61,1.592126,24.631,61.644,0,4,-3.190537214,0.98123777,0.4032
8ont_73,0,8ont,0.009918927,-55.94346,179.415,53.487,-26.735,31.623,-0.2387,-46.23,1.193286,19.923,53.63,0,4,-4.400788307,1.4750013,0.6229
8ont_74,0,8ont,0.010279951,-43.47668,16.0265,15.32,-20.207,39.003,-0.2415,-30.52,1.372616,20.874,58.546,0,4,-6.028448105,1.4762353,0.681
8ont_75,0,8ont,0.004349744,-77.39634,-144.543,-2.77,-37.585,32.225,-0.2377,-32.35,0.895751,17.922,55.579,0,4,-5.07929945,1.7516154,0.137
8ont_76,0,8ont,0.009953152,-54.957532,-100.695,0.183,-20.266,26.13,-0.1819,-25.07,0.976681,21.097,54.962,0,4,-5.951151371,1.663446,0.3063
8ont_77,0,8ont,0.011548401,-69.47662,-73.651,27.493,-36.878,35.504,-0.1299,-33.97,1.43595,19.034,41.409,0,4,-5.404542923,1.6905622,0.3324
8ont_78,0,8ont,0.005463067,-61.202804,-43.4504,19.573,-32.61,38.524,0.0528,-30.54,1.048711,16.712,52.197,0,4,-3.870065451,1.7496463,0.1059
8ont_79,0,8ont,0.010279951,-54.08126,-92.0518,2.23,-29.157,32.955,-0.0582,-37.93,0.96958,21.194,53.754,0,4,-4.510539055,1.7469288,0.2795
8ont_80,0,8ont,0.004870896,-54.0547708,-16.5447,49.811,-18.777,28.268,-0.1496,-27.31,0.981964,21.977,50.573,0,4,-4.978649139,1.8866467,0.1757
8ont_81,0,8ont,0.003896209,-60.06955,-56.3735,10.115,-24.689,36.593,-0.1013,-30.39,1.15801,15.373,50.67,0,4,-4.760796547,1.6116883,0.4276
8ont_82,0,8ont,0.008840836,-55.819304,-5.09892,-1.191,-29.023,30.861,-0.076,-29.74,0.866928,22.749,52.365,0,4,-5.429449081,1.6399666,0.4466
8ont_83,0,8ont,0.006866844,-81.626622,146.616,116.225,-44.518,39.074,-0.1896,-27.7,0.828061,15.401,42.601,0.033333,4,-5.429203987,1.6771024,0.2369
8ont_84,0,8ont,0.011554193,-62.49736,-94.6767,9.253,-32.985,33.699,-0.2371,-23.27,1.062221,20.035,57.563,0,4,-4.698653221,1.514319,0.0958
8ont_85,0,8ont,0.009061228,-67.466702,-86.0739,18.795,-27.138,27.941,-0.0793,-3.04,0.715588,23.644,60.152,0,4,-4.28509903,1.8655204,0.1871
8ont_86,0,8ont,0.010279951,-52.16692,-119.044,-2.135,-19.158,29.029,-0.221,-25.06,1.391978,21.363,49.992,0,4,-3.828005314,1.4811045,0.2983
8ont_87,0,8ont,0.010279951,-42.06012,10.1787,3.449,-7.918,9.83,0.0112,-2.08,0.478206,18.975,41.621,0,4,-0.840705514,1.8073728,0.2157
8ont_88,0,8ont,0.005333341,-61.46932,-167.566,27.096,-32.175,39.007,-0.155,-43.75,1.733558,14.976,51.085,0,4,-5.33472538,1.6278787,0.3275
8ont_89,0,8ont,0.008291323,-63.599,-92.9331,16.51,-30.621,29.566,-0.1522,-22.37,0.781093,15.323,37.006,0,4,-4.951951027,1.7565023,0.2972
8ont_90,0,8ont,0.029579319,-70.0017,-132.058,-2.435,-14.798,45.588,-0.0103,-22.1,0.592429,17.572,38.322,0.016667,4,-4.732126236,1.6219548,0.1348
8ont_91,0,8ont,0.006699362,-64.67852,-114.918,9.093,-33.322,30.118,-0.214,-42.39,1.41228,18.728,50.483,0,4,-4.733964443,1.6060976,0.24
8ont_92,0,8ont,0.013337599,-59.086374,-92.4425,-0.506,-11.87,16.133,-0.1793,-5.33,0.690807,10.76,17.671,0,4,-0.578516543,1.6808087,0.0894
8ont_93,0,8ont,0.007590777,-62.21606,-148.097,8.263,-26.816,32.026,-0.1079,-8.51,1.137476,16.914,49.018,0,4,-4.562687874,1.7851377,0.1623
8ont_94,0,8ont,0.009636362,-56.99956,-62.2288,41.589,-36.43,48.455,-0.2104,-53.98,1.212405,19.862,58.891,0,4,-4.207733631,0.40475714,0.2084
8ont_95,0,8ont,0.010279951,-53.583356,-104.991,7.473,-24.201,23.406,-0.1455,-34.93,1.18648,24.266,60.324,0,4,-6.025644779,1.8278077,0.6918
8ont_96,0,8ont,0.038933732,-83.584016,-240.167,-4.209,-48.09,44.346,-0.2204,-26.27,1.18744,19.929,47.714,0,4,-4.266373158,1.5294921,0.1251
8ont_97,0,8ont,0.020830994,-53.66586,25.9307,26.52,-39.4,38.977,-0.2894,-21.07,1.176517,17.185,52.615,0,4,-5.264228344,1.7812384,0.2253
8ont_98,0,8ont,0.006637178,-53.676616,-122.246,-1.64,-19.627,23.358,-0.0409,-10.82,0.961778,19.673,44.787,0,4,-5.747228622,1.9144,0.1401
8ont_99,0,8ont,0.010279951,-66.29022,-84.1855,14.828,-21.399,31.716,-0.2523,-36.53,1.394714,19.866,49.689,0,4,-4.277108192,1.5641391,0.1813
8ont_100,0,8ont,0.006428245,-76.65286,-45.3051,-2.432,-25.354,29.44,-0.0748,-18.03,0.577195,20.183,57.175,0,4,-2.429410219,1.8509411,0.0889
8ot0_1,1,8ot0,0.241304576,-110.87933,-220.928,-8.796,-19.281,3.034,-0.372,-41.99,1.354884,0.219,0.495,0.876923,1,1.105447412,-1.5353385,0.2065
8ot0_2,0,8ot0,0.011153949,-47.22851,-76.1038,-1.059,-3.1,-2.717,0.1417,-3.15,0.589312,10.865,29.778,0,4,-1.218890071,1.589952,0.1052
8ot0_3,0,8ot0,0.006775042,-56.4914,-99.9196,-0.84,-1.15,-0.262,0.0634,-10.21,0.670461,22.827,61.389,0,4,-1.091655374,1.7750872,0.1498
8ot0_4,0,8ot0,0.007187012,-54.70818,-58.9098,-0.276,-6.65,-3.091,0.0055,0.46,0.494465,13.316,36.027,0,4,-0.819129705,1.8341075,0.1624
8ot0_5,0,8ot0,0.025173768,-56.91868,-36.3307,14.902,-0.663,-4.02,0.0081,2.97,0.474294,17.072,42.565,0,4,-0.702837169,1.4775301,0.2947
8ot0_6,0,8ot0,0.003346319,-42.49388,-94.6766,-1.082,-7.725,2.777,-0.182,-5.75,0.733575,10.494,25.234,0.076923,4,0.346781522,1.3910174,0.6534
8ot0_7,0,8ot0,0.027566127,-65.99232,-47.2186,5.489,-6.599,-8.194,0.0194,-11.93,0.421809,13.5,31.415,0,4,-0.886540473,1.9544498,0.309
8ot0_8,0,8ot0,0.016360452,-63.68536,14.1129,37.852,-7.446,-0.753,-0.1066,-13.87,0.788875,16.115,31.513,0,4,-1.24149096,1.9626472,0.1265
8ot0_9,0,8ot0,0.008789948,-51.47467,-39.626,2.934,0.576,-0.456,-0.1676,4.47,0.641734,11.728,38.759,0,4,-1.769091487,1.7881124,0.1247
8ot0_10,0,8ot0,0.008650722,-21.002762,105.449,22.424,0.26,-0.923,-0.121,3.38,0.519666,9.357,28.68,0.030769,4,-1.430389643,1.7343279,0.066
8ot0_11,0,8ot0,0.009909173,-42.1067,204.043,43.546,0.361,0.51,-0.0079,-6.57,0.408019,17.74,62.797,0,4,-0.644542217,1.9557482,0.1243
8ot0_12,0,8ot0,0.008915072,-22.6196,13.147,1.454,-3.52,-5.457,-0.0467,20.15,0.377876,12.163,39.198,0,4,-1.294483542,1.9567397,0.0957
8ot0_13,0,8ot0,0.010279951,-48.39171,-30.6006,24.03,-9.975,-2.982,-0.1189,-11.79,0.727298,11.878,35.036,0.046154,4,-2.212007999,1.9287758,0.194
8ot0_14,0,8ot0,0.008667176,-39.20111,-18.8987,-1.135,5.077,-0.897,-0.0075,18.64,0.280927,16.549,51.938,0,4,-0.08417239,1.9618686,0.2956
8ot0_15,0,8ot0,0.03542342,-31.37022,12.3298,7.249,-7.326,-6.219,-0.1629,-16.94,0.496001,17.903,45.79,0,4,-0.300693899,1.8906841,0.2223
8ot0_16,0,8ot0,0.007664374,-27.95164,-52.9598,-1.507,7.162,-4.318,-0.0053,24.15,0.371077,12.081,37.229,0,4,-1.136951447,1.9493375,0.0899
8ot0_17,1,8ot0,0.122142904,-31.807,-111.078,-2.964,-12.539,2.06,-0.1365,-20.87,0.832733,3.346,7.851,0.338462,3,0.928298712,0.9074635,0.6495
