PDB,PID,seqid,label,capri_quality,Unnamed: 5,Unnamed: 6,model,nclash,fnat,fnonnat,lrmsd,irmsdbb,irmsdsc,distance,theta,classification,ZRANK2,ROSETTADOCK,PYDOCK_TOT,SIPPER,AP_PISA,FIREDOCK,CP_PIE,DeepRank-GNN,GNN-DOVE,dMaSIF,PIsToN,DeepRank,HADDOCK
T50_272,T50,98.8,1,3,,,T50_272_conv,Aug-64,0.6327,0.622,8.5774,2.4388,3.0952,7.5268,25.4108,acceptable,-337.505,-12.47,-61.35,28.021,-0.4437,-92.89,2.403501,0.069590464,0.256,1.495958209,-1.6542449,2.953004003,-160.394
T50_273,T50,98.8,0,4,,,T50_273_conv,May-64,0.0,1.0,60.0199,23.4134,23.8323,57.8767,143.6135,incorrect,-335.03,-6.743,-46.334,17.515,-0.0472,-57.05,1.46681,0.011247332,0.147,-1.272497058,-1.170330763,2.825933695,-109.8506
T50_274,T50,98.8,0,4,,,T50_274_conv,54/64,0.0,1.0,58.6637,23.8905,25.0249,56.035,163.2824,incorrect,-44.3522,11.445,-19.333,8.018,0.0087,-3.4,0.606971,0.007782299,0.0989,-1.377377033,1.719574451,1.745497346,-22.53795
T50_275,T50,98.8,0,4,,,T50_275_conv,114/64,0.0204,0.9888,23.3497,9.2515,10.0625,13.8641,175.9152,"clashes,incorrect",10.8865,34.817,-15.39,6.26,-0.1844,-69.61,1.437387,0.014245236,0.0662,0.233001426,1.142879725,3.724320054,-10.37014
T50_276,T50,98.8,0,4,,,T50_276_conv,Nov-64,0.0,1.0,52.0,15.6046,16.4977,49.3652,120.223,incorrect,-109.785,5.138,-18.059,13.004,-0.1895,-8.01,1.002942,0.051601194,0.1647,-3.254082441,1.526711941,1.848317623,-39.9001
T50_277,T50,98.8,0,4,,,T50_277_conv,Mar-64,0.0,1.0,58.1838,21.6733,21.5528,56.4898,125.4,incorrect,-122.94,-3.82,-19.328,8.522,-0.0988,-14.27,0.519903,0.026163142,0.2261,-1.663222671,1.443609953,0.389278203,-68.8586
T50_278,T50,98.8,0,4,,,T50_278_conv,Sep-64,0.0,1.0,59.6765,23.6944,24.1404,57.5567,140.4235,incorrect,-323.745,-7.946,-48.482,21.695,-0.1548,-76.42,1.59349,0.275417954,0.1637,-1.245409369,-1.729251385,3.054849982,-133.1136
T50_279,T50,98.8,1,3,,,T50_279_conv,Jan-64,0.4082,0.6721,8.6843,2.6689,3.1759,7.447,33.8022,acceptable,-330.24,-9.403,-56.082,23.785,-0.1283,-70.64,2.100954,0.15083304,0.2415,1.36365962,-1.034565449,3.470353246,-138.8125
T50_27,T50,98.8,0,4,,,T50_27_conv,18/64,0.2041,0.8276,10.5537,4.9872,5.5943,4.9432,70.1935,incorrect,-249.004,-3.547,-22.155,16.451,-0.2262,-53.96,1.208271,0.018776868,0.1105,0.735797584,-0.958670974,2.245158553,-91.03344
T50_280,T50,98.8,0,4,,,T50_280_conv,65/64,0.0,1.0,69.3204,26.6957,28.1257,69.1721,29.3532,"clashes,incorrect",-250.048,65.355,-26.477,11.707,-0.2453,-81.7,1.323634,0.165474489,0.5566,-3.840167761,-1.725043535,-98727.02734,-16.59714
T50_281,T50,98.8,0,4,,,T50_281_conv,16/64,0.0,1.0,37.348,15.4396,16.2324,34.7889,115.7316,incorrect,-43.6552,1.231,-14.487,6.306,0.0271,-18.8,0.323922,0.007891264,0.1289,-1.354862094,1.77642417,0.886915952,-52.00522
T50_282,T50,98.8,0,4,,,T50_282_conv,May-64,0.0,1.0,57.6187,22.1461,23.5309,56.7955,69.7649,incorrect,-232.654,-1.076,-35.384,13.833,-0.09,-35.76,1.023537,0.348328918,0.1454,-0.702498972,0.025072098,3.61687839,-113.9899
T50_283,T50,98.8,0,4,,,T50_283_conv,35/64,0.0,1.0,50.7707,16.0032,17.4105,49.0447,104.6358,incorrect,375.64,196.922,-15.865,10.842,-0.2045,-7.16,0.66181,0.003555564,0.1539,-2.897531033,1.917691827,-1104.498474,2557.08996
T50_284,T50,98.8,0,4,,,T50_284_conv,83/64,0.0816,0.9452,18.8449,8.5248,8.9929,9.0051,164.2361,"clashes,incorrect",-266.264,39.006,-36.641,15.248,-0.3505,-93.34,1.932869,0.0778872,0.3034,1.725509882,-1.651102185,3.536120534,-53.59286
T50_285,T50,98.8,0,4,,,T50_285_conv,101/64,0.0,1.0,65.2495,24.0198,25.0973,63.9863,112.441,"clashes,incorrect",-72.8051,59.844,-30.748,13.002,0.052,-45.99,0.93813,0.16466248,0.2221,-2.514416695,-1.004999399,2.811787605,-21.058332
T50_286,T50,98.8,0,4,,,T50_286_conv,68/64,0.0,1.0,71.288,26.8166,28.2055,70.9182,48.6945,"clashes,incorrect",-306.587,46.79,-34.12,11.244,-0.4648,-107.63,1.103801,0.392899424,0.6306,-4.54398632,-1.858452797,-27679.25,-31.15496
T50_287,T50,98.8,0,4,,,T50_287_conv,87/64,0.0,1.0,53.2584,21.0156,21.7413,51.3274,116.6115,"clashes,incorrect",-202.928,53.239,-25.548,17.434,-0.0749,-82.63,1.305711,0.194042921,0.241,-1.07286036,-0.532074094,898.8873291,18.91994
T50_288,T50,98.8,0,4,,,T50_288_conv,Aug-64,0.0,1.0,40.0552,12.2709,13.0157,36.1595,156.3073,incorrect,-122.848,-2.264,-26.637,11.448,-0.1905,1.97,0.834654,0.017415363,0.2062,1.907339692,1.736821651,-1.065696269,-35.595368
T50_289,T50,98.8,0,4,,,T50_289_conv,58/64,0.0,1.0,67.6324,25.5357,26.8689,67.4101,36.9927,incorrect,-270.844,32.893,-36.242,10.061,-0.1224,-90.17,0.916208,0.432714611,0.4229,-4.469572067,-1.863694668,-70663.59277,-73.81988
T50_28,T50,98.8,0,4,,,T50_28_conv,Mar-64,0.0,1.0,44.386,14.4618,14.2648,41.7816,172.7288,incorrect,-279.434,-5.56,-44.75,21.84,-0.2052,-43.23,1.156354,0.047583099,0.1627,0.485355437,-0.362928629,1.609423995,-108.0638
T50_290,T50,98.8,0,4,,,T50_290_conv,38/64,0.0,1.0,46.1097,17.8788,18.693,44.0494,120.1107,incorrect,-3.12384,5.026,-8.737,4.06,0.0212,7.5,0.245842,0.008263636,0.1033,-0.717787206,1.863217115,-3.863239288,-38.25749
T50_291,T50,98.8,0,4,,,T50_291_conv,0/64,0.0408,0.92,18.8781,8.5585,8.7372,9.2445,168.4535,incorrect,-92.9215,-2.592,-30.591,6.192,-0.0975,-5.65,0.792575,0.007265156,0.1125,0.807274938,-0.098021269,0.13275516,-42.85194
T50_292,T50,98.8,0,4,,,T50_292_conv,Jul-64,0.0,1.0,58.6824,23.5439,23.9271,56.6283,134.0391,incorrect,-371.404,-8.218,-51.861,21.651,-0.0695,-78.37,1.494879,0.407627195,0.1386,-1.214723706,-1.69681704,3.661372304,-149.8207
T50_293,T50,98.8,1,3,,,T50_293_conv,Feb-64,0.5102,0.537,6.0409,2.1776,2.6708,5.8699,8.9372,acceptable,-308.183,-8.159,-42.222,19.251,-0.3295,-54.46,1.64179,0.00929268,0.1769,1.672824979,-1.815903306,2.968484402,-121.3671
T50_294,T50,98.8,0,4,,,T50_294_conv,0/64,0.0,1.0,18.2403,8.3158,8.6627,7.1791,174.565,incorrect,-134.72,-3.371,-28.746,10.376,-0.2152,1.62,0.858729,0.0150507,0.0855,1.033745766,0.908385813,0.03348425,-57.971356
T50_295,T50,98.8,0,4,,,T50_295_conv,Apr-64,0.0,1.0,57.4028,22.3192,23.5938,56.1967,89.0952,incorrect,-255.417,-4.686,-29.86,21.671,-0.0382,-50.3,0.784182,0.015048523,0.1275,-0.179821357,-0.816127598,2.887253523,-102.1193
T50_296,T50,98.8,0,4,,,T50_296_conv,Feb-64,0.0204,0.9688,17.0737,8.1298,8.548,5.6772,150.0954,incorrect,-158.751,-3.35,-34.542,10.537,-0.1944,-11.57,1.184429,0.00899005,0.1215,1.010409594,-0.643323541,2.666820526,-60.9139
T50_297,T50,98.8,0,4,,,T50_297_conv,81/64,0.0,1.0,47.168,15.336,15.8687,44.1153,149.7618,"clashes,incorrect",-94.1954,28.331,-26.363,19.46,-0.1166,-52.12,1.185145,0.009000979,0.1493,-2.710536242,1.326457977,0.882265449,-43.99067
T50_298,T50,98.8,0,4,,,T50_298_conv,Mar-64,0.0204,0.9615,24.3923,10.0498,10.8814,17.9019,161.4397,incorrect,-178.94,-5.615,-36.657,15.46,-0.1604,-12.65,0.881431,0.022289408,0.1483,0.885721445,0.35956037,0.7838929,-82.79998
T50_299,T50,98.8,0,4,,,T50_299_conv,Oct-64,0.0,1.0,73.2207,29.5167,30.4775,71.5201,150.0027,incorrect,-162.844,-4.006,-30.089,6.249,-0.1833,-29.89,0.911554,0.01494232,0.115,-2.952074528,0.988426089,3.258208275,-92.5257
T50_29,T50,98.8,0,4,,,T50_29_conv,47/64,0.0,1.0,48.6946,14.9382,15.7409,46.6676,94.9388,incorrect,134.409,152.45,-35.184,12.411,0.2226,-57.5,1.063701,-0.000929847,0.6383,-3.377188683,0.730888844,-18.27129531,778.11472
T50_2,T50,98.8,0,4,,,T50_2_conv,May-64,0.0,1.0,51.681,19.8345,21.2026,49.8146,108.7875,incorrect,-219.362,-7.67,-32.848,13.695,-0.2337,-51.53,1.059249,0.021387264,0.0903,-0.632101059,0.009546518,2.981025338,-90.8522
T50_300,T50,98.8,0,4,,,T50_300_conv,29/64,0.0,1.0,52.5769,16.8008,18.2073,50.1916,119.045,incorrect,44.4236,1.694,-6.36,10.221,-0.027,16.51,0.406205,0.002560671,0.0776,-1.246919036,1.946110368,-3.547609925,-27.46007
T50_301,T50,98.8,0,4,,,T50_301_conv,Aug-64,0.0,1.0,58.6188,23.2608,23.6669,56.3813,146.0048,incorrect,-325.546,-6.879,-49.433,17.429,-0.229,-62.28,1.538735,0.226873174,0.1612,-0.26932478,-1.801281095,2.487384081,-122.9621
T50_302,T50,98.8,0,4,,,T50_302_conv,Jan-64,0.0,1.0,65.2832,21.8287,22.7628,63.5239,150.6515,incorrect,-93.5661,-1.66,-10.897,8.649,-0.0568,3.4,0.521811,0.040885895,0.307,-2.365123034,1.270490646,-0.99387452,-42.48726
T50_303,T50,98.8,0,4,,,T50_303_conv,Dec-64,0.0,1.0,22.0889,9.6075,10.0912,14.3214,143.3342,incorrect,-34.69,-0.102,-5.903,3.254,-0.1319,-17.23,0.449623,0.01012461,0.2139,-0.728077352,1.832915545,-4.075013757,-60.87079
T50_304,T50,98.8,0,4,,,T50_304_conv,15/64,0.0,1.0,45.2922,16.3168,16.9212,42.0946,169.529,incorrect,-98.9405,58.347,-17.497,7.087,-0.1317,-35.38,1.106794,0.019164599,0.1235,-1.125990391,-1.040827751,-6.024060607,6.13114
T50_305,T50,98.8,0,4,,,T50_305_conv,Sep-64,0.0,1.0,59.6831,23.5916,23.9461,57.5211,143.1047,incorrect,-339.27,-7.143,-42.598,18.545,0.0296,-80.26,1.38565,0.087438807,0.1266,-1.256285071,-1.851853371,2.901524544,-126.6607
T50_306,T50,98.8,1,2,,,T50_306_conv,Apr-64,0.5714,0.5254,4.0252,1.6835,2.2375,2.0902,22.8509,medium,-310.133,-8.104,-56.621,19.986,-0.3949,-63.8,1.802134,0.294788152,0.3149,1.554533482,-0.804166317,2.929362535,-111.5917
T50_307,T50,98.8,0,4,,,T50_307_conv,Aug-64,0.0,1.0,58.9429,23.2841,23.7487,56.7018,146.2678,incorrect,-347.265,-7.244,-48.565,17.188,-0.2459,-79.16,1.480438,0.271775097,0.1425,-0.431048423,-1.472961903,2.77990818,-128.4617
T50_308,T50,98.8,0,4,,,T50_308_conv,21/64,0.0,1.0,40.2206,15.863,16.4608,37.7962,109.7366,incorrect,-38.5028,40.874,-16.003,5.232,-0.1376,-21.43,0.681692,0.009439068,0.4936,-1.63565588,1.012234449,0.510789692,-23.62172
T50_309,T50,98.8,0,4,,,T50_309_conv,Feb-64,0.0204,0.9667,34.417,11.9,11.3171,31.2972,136.2871,incorrect,-195.886,-5.094,-33.472,11.481,-0.1414,-22.12,0.660217,0.020052627,0.339,1.597755909,1.634157181,0.064703882,-64.21158
T50_30,T50,98.8,0,4,,,T50_30_conv,Sep-64,0.0,1.0,59.7885,23.6654,24.1392,57.6978,138.4549,incorrect,-338.891,-6.693,-45.12,19.883,-0.2658,-71.82,1.495314,0.207480043,0.2035,-1.80134654,-1.884624124,3.635938883,-139.1726
T50_310,T50,98.8,0,4,,,T50_310_conv,0/64,0.0,1.0,50.5932,14.4053,15.1998,47.7087,120.5767,incorrect,-144.218,-3.327,-36.697,11.38,-0.0167,-17.71,0.693432,0.432256728,0.3798,1.269723177,0.758687019,2.029597163,-51.923762
T50_311,T50,98.8,0,4,,,T50_311_conv,14/64,0.0612,0.9565,16.6346,6.9529,7.1331,7.6762,121.6145,incorrect,-88.4435,0.162,-21.815,16.705,-0.0377,-21.59,0.831836,0.012507087,0.2436,-0.444350153,1.459568262,-1.876288593,-79.82142
T50_312,T50,98.8,0,4,,,T50_312_conv,19/64,0.0,1.0,43.5727,14.9433,15.8267,42.7884,70.7205,incorrect,-209.615,2.078,-20.504,6.018,-0.1549,-60.45,1.111086,0.282082826,0.1658,-0.789992034,0.041319728,4.482566476,-46.19446
T50_313,T50,98.8,0,4,,,T50_313_conv,110/64,0.102,0.951,18.4011,8.5075,8.8293,7.8112,174.0398,"clashes,incorrect",-279.556,111.529,-35.726,18.256,-0.1843,-128.53,2.373932,0.042025249,0.2747,1.611565471,-1.874249339,2.923704267,-0.5519
T50_314,T50,98.8,0,4,,,T50_314_conv,Jun-64,0.0,1.0,47.4608,14.4291,14.9158,45.403,155.5733,incorrect,-26.4299,82.979,-16.132,14.348,-0.1603,-24.64,0.9933,0.046771698,0.133,1.973688602,0.280671835,-37.94912624,136.32508
T50_315,T50,98.8,0,4,,,T50_315_conv,Mar-64,0.0,1.0,38.9099,13.3354,13.4597,37.317,97.6469,incorrect,-329.89,-9.573,-54.279,28.995,-0.3674,-54.93,1.79462,0.542452216,0.328,2.261324167,-1.461501002,3.469053626,-148.7249
T50_316,T50,98.8,0,4,,,T50_316_conv,21/64,0.0,1.0,56.7692,22.4544,24.025,55.3716,101.8484,incorrect,-76.3545,25.033,4.748,3.45,0.2017,-10.13,0.70407,0.024296895,0.4026,0.41703248,-0.079486132,1.010819793,3.45605
T50_317,T50,98.8,0,4,,,T50_317_conv,Apr-64,0.0408,0.9661,15.4363,6.9253,7.4747,8.5259,102.523,incorrect,-227.9,-8.065,-41.784,27.875,-0.1293,-49.71,1.261521,0.012680045,0.2624,0.931033492,-0.201848745,3.643480182,-114.4223
T50_318,T50,98.8,0,4,,,T50_318_conv,35/64,0.0,1.0,47.6546,15.2168,15.536,45.2124,167.3171,incorrect,-262.852,15.657,-34.191,18.554,-0.1886,-35.72,1.434428,0.457761914,0.1952,2.768939018,0.843863964,3.654589534,-52.0052
T50_319,T50,98.8,0,4,,,T50_319_conv,47/64,0.0,1.0,45.933,15.3188,16.368,44.9422,71.8581,incorrect,846.655,239.418,6.075,3.864,0.1444,-26.48,0.990043,0.011088964,0.0666,-1.16890204,-1.530347705,-8138.19043,5283.60037
T50_31,T50,98.8,0,4,,,T50_31_conv,34/64,0.0204,0.9851,13.4058,5.5649,6.0291,5.3867,86.3135,incorrect,-86.3458,13.789,-18.907,12.095,-0.0823,-33.41,1.084513,0.011863014,0.0734,0.441876292,1.664574862,0.579351693,-53.856562
T50_320,T50,98.8,0,4,,,T50_320_conv,Aug-64,0.0,1.0,51.0121,18.4432,19.3191,48.886,137.7158,incorrect,-103.5,-3.64,-23.806,9.943,-0.0683,5.88,0.476564,0.007369,0.0881,-1.347827435,1.944755077,-2.17521739,-89.76623
T50_321,T50,98.8,0,4,,,T50_321_conv,21/64,0.0,1.0,38.8769,14.6078,15.498,38.4855,40.4374,incorrect,-63.2867,1.737,-4.17,17.408,0.0431,-8.03,0.543473,0.009563494,0.0777,-0.884750009,1.935646892,0.277660161,-75.76759
T50_322,T50,98.8,0,4,,,T50_322_conv,18/64,0.0,1.0,56.6436,22.42,22.8318,54.228,155.6318,incorrect,-171.819,20.674,-19.231,14.015,-0.0645,-31.73,0.922514,0.013616982,0.1148,-1.340255618,1.175245285,2.52959609,-38.58772
T50_323,T50,98.8,0,4,,,T50_323_conv,57/64,0.0,1.0,44.2103,16.2244,17.0397,43.4258,60.3958,incorrect,690.062,382.487,-0.152,9.301,-0.0865,-105.88,0.976431,0.03655364,0.3407,-2.245863914,0.026648998,-557182.625,2474.30952
T50_324,T50,98.8,0,4,,,T50_324_conv,122/64,0.0,1.0,49.8358,20.3154,20.2071,47.9083,119.269,"clashes,incorrect",229.908,77.738,-18.467,4.487,-0.1907,-57.44,0.852783,0.01642926,0.1723,-2.243492603,-0.039732933,2.582659245,-2.95577
T50_325,T50,98.8,0,4,,,T50_325_conv,May-64,0.0,1.0,64.3594,25.3611,26.9366,63.8717,55.268,incorrect,-315.884,-6.166,-33.296,17.648,-0.1484,-37.67,1.206574,0.02380353,0.1606,-2.24723649,-1.63681972,3.515480638,-125.0171
T50_326,T50,98.8,0,4,,,T50_326_conv,Mar-64,0.0,1.0,58.6084,23.0538,24.3531,57.6034,79.2773,incorrect,-202.826,-5.1,-39.477,16.228,-0.049,-22.28,0.496924,0.4335199,0.2146,-0.277225971,0.681004107,2.212320328,-96.1142
T50_327,T50,98.8,0,4,,,T50_327_conv,107/64,0.0,1.0,50.2488,15.9844,16.7779,47.2288,156.4574,"clashes,incorrect",446.705,156.004,-15.364,22.634,0.2514,-38.87,1.222201,0.000469465,0.1312,-2.73128438,1.892433524,-80.65428448,1844.4454
T50_328,T50,98.8,0,4,,,T50_328_conv,0/64,0.0,1.0,21.9449,9.9248,10.5385,14.3269,159.8017,incorrect,-84.0638,-2.899,-27.762,1.03,-0.1752,-7.35,0.776724,0.007642385,0.162,0.776062787,0.85950619,1.927491069,-50.97508
T50_329,T50,98.8,0,4,,,T50_329_conv,Jan-64,0.0,1.0,55.8474,22.2537,23.452,55.228,58.6121,incorrect,-250.834,-5.364,-39.676,14.291,-0.0296,-34.84,0.921044,0.052935012,0.6077,-1.440178156,-0.181636691,2.902516127,-95.14098
T50_32,T50,98.8,0,4,,,T50_32_conv,64/64,0.0,1.0,67.8238,24.432,26.1438,65.6652,150.4893,incorrect,-0.228207,35.298,-1.424,8.305,-0.0492,-35.13,0.530176,0.006240044,0.0716,-2.556775331,0.421654582,0.277408242,21.941019
T50_330,T50,98.8,0,4,,,T50_330_conv,Jul-64,0.0816,0.9643,21.0543,8.5158,9.407,10.7097,165.7734,incorrect,-167.978,-9.282,-36.828,16.556,-0.2724,-68.78,1.595236,0.017140934,0.0893,-0.239575922,-1.645075798,1.596686959,-153.64502
T50_331,T50,98.8,0,4,,,T50_331_conv,Feb-64,0.0,1.0,19.7893,8.9961,9.2067,10.8431,173.8746,incorrect,3.86995,-2.568,-9.806,1.871,-0.0912,0.08,0.305732,0.00668231,0.1841,-0.383042961,1.68108952,-6.632736444,-25.8888
T50_332,T50,98.8,0,4,,,T50_332_conv,Jan-64,0.0816,0.8974,18.3133,8.4739,8.6678,7.788,176.9243,incorrect,-169.715,-4.796,-35.731,8.489,-0.1699,-21.45,1.198747,0.014318786,0.1051,1.666364431,-1.31200099,1.89531374,-63.635094
T50_333,T50,98.8,0,4,,,T50_333_conv,Dec-64,0.0816,0.913,12.1491,5.5516,6.1919,8.4663,61.1839,incorrect,-157.808,1.783,-27.119,16.175,-0.1472,-47.99,1.042847,0.009135421,0.1751,0.580527961,0.927010775,-0.166935086,-65.46586
T50_334,T50,98.8,1,3,,,T50_334_conv,45/64,0.4694,0.6102,5.2813,2.1596,2.5219,2.4952,31.8304,acceptable,135.619,181.798,-46.192,14.438,-0.094,-66.68,1.425062,0.005995817,0.5623,1.075988173,-1.471516132,-114.0670967,1132.15914
T50_335,T50,98.8,0,4,,,T50_335_conv,Jan-64,0.0,1.0,83.21,30.5652,32.5098,82.6677,74.8104,incorrect,-191.099,-6.95,-37.112,8.531,-0.2055,-27.56,0.765132,0.006904915,0.4684,-3.725484371,0.961611807,2.259302497,-76.57728
T50_336,T50,98.8,0,4,,,T50_336_conv,Feb-64,0.0,1.0,18.0539,8.704,9.0499,8.34,141.7692,incorrect,-56.8136,-2.874,-16.861,4.359,-0.034,2.46,0.600223,0.014012957,0.0886,-0.239038095,1.875533938,-2.871302962,-51.23274
T50_337,T50,98.8,0,4,,,T50_337_conv,15/64,0.0,1.0,63.0195,24.9558,25.8479,61.61,103.6011,incorrect,-404.418,-7.006,-36.269,16.124,-0.2771,-63.96,1.498006,0.511200249,0.1085,-2.124452114,-0.043644786,3.608926654,-137.5937
T50_338,T50,98.8,0,4,,,T50_338_conv,120/64,0.0,1.0,61.1124,23.4003,24.6433,58.4877,172.7242,"clashes,incorrect",-75.929,83.083,-26.417,10.159,0.0616,-49.88,1.046166,0.024496153,0.2286,-2.578519106,-0.260169864,2.012395859,41.69475
T50_339,T50,98.8,0,4,,,T50_339_conv,32/64,0.0,1.0,50.318,15.8547,17.2358,48.5824,109.9567,incorrect,219.474,104.761,-16.97,10.764,-0.1805,-3.23,0.587396,0.005246934,0.1886,-3.308687449,1.912205577,-48.728899,2257.4998
T50_33,T50,98.8,0,4,,,T50_33_conv,35/64,0.0204,0.9804,19.3794,7.7944,8.2892,13.4497,111.8378,incorrect,161.405,112.377,-30.601,7.897,-0.231,-31.93,0.910159,0.010926053,0.3263,-0.289349824,0.421345949,-28.00720119,1053.2136
T50_340,T50,98.8,0,4,,,T50_340_conv,Jul-64,0.0,1.0,46.9654,15.5378,15.3384,43.7083,157.6653,incorrect,-339.195,-9.439,-65.933,30.06,-0.3661,-35.42,1.77377,0.516547203,0.2598,-0.707949698,-1.516603589,4.318972111,-146.0127
T50_341,T50,98.8,0,4,,,T50_341_conv,Apr-64,0.0,1.0,17.0938,8.212,8.6731,11.5163,126.7411,incorrect,-84.6472,-2.101,-23.357,3.954,-0.1479,-0.67,0.556881,0.005645026,0.083,-0.949568152,-0.487656355,-1.647769481,-57.75252
T50_342,T50,98.8,0,4,,,T50_342_conv,32/64,0.0,1.0,54.9701,21.1594,21.8946,52.4604,143.7313,incorrect,-7.9689,5.647,0.419,-0.777,0.1068,6.89,0.05237,-0.003510764,0.2207,-1.872381687,1.377282619,-4.60930562,-0.11186
T50_343,T50,98.8,0,4,,,T50_343_conv,19/64,0.0,1.0,50.9868,16.0134,17.4307,49.2683,104.6358,incorrect,85.3173,90.633,-15.36,10.34,-0.0942,-0.22,0.597847,0.003313443,0.2097,-3.42883873,1.961923957,4.402125359,1215.51878
T50_344,T50,98.8,0,4,,,T50_344_conv,Feb-64,0.0,1.0,41.2117,14.1887,15.6379,37.8718,153.6219,incorrect,-161.951,-4.438,-18.817,11.291,-0.1037,-19.83,0.880487,0.151079744,0.1354,-2.977478504,1.888791084,1.310683995,-49.515516
T50_345,T50,98.8,0,4,,,T50_345_conv,22/64,0.0,1.0,46.4582,14.39,15.0852,42.8305,148.9894,incorrect,16.9211,111.29,-27.518,14.955,-0.04,-37.63,1.201698,0.009492905,0.1543,-3.846974373,0.720078349,-37.9431951,400.04912
T50_346,T50,98.8,0,4,,,T50_346_conv,May-64,0.0,1.0,51.5177,17.9207,19.3145,48.648,167.5293,incorrect,-297.222,-9.863,-44.744,18.976,-0.2228,-63.08,1.61265,0.016567651,0.2558,-2.090951204,-1.787258148,2.332697392,-129.68548
T50_347,T50,98.8,0,4,,,T50_347_conv,Feb-64,0.0204,0.9677,16.928,8.0049,8.4478,6.5032,139.0396,incorrect,-161.418,-3.964,-39.599,11.394,-0.2332,-13.93,1.253644,0.007003281,0.1909,1.247265339,0.780346036,2.664069295,-65.40608
T50_348,T50,98.8,0,4,,,T50_348_conv,89/64,0.0,1.0,51.3075,17.1645,18.5904,49.5813,111.8325,"clashes,incorrect",-194.177,54.76,-23.14,9.389,0.106,-87.75,1.749839,0.217223987,0.0875,-2.965102196,-1.080482125,0.183332741,45.81398
T50_349,T50,98.8,0,4,,,T50_349_conv,Jan-64,0.0,1.0,44.3292,12.9827,13.869,41.4608,109.4742,incorrect,-96.0952,-3.12,-19.101,8.399,-0.0057,0.08,0.473122,-0.020630129,0.1246,-3.781269073,1.921735525,-2.080064714,-49.4527
T50_34,T50,98.8,0,4,,,T50_34_conv,Apr-64,0.0,1.0,59.621,23.1844,24.3361,58.3653,93.2525,incorrect,-232.264,-3.799,-30.72,15.156,-0.1051,-38.35,0.932804,0.0191506,0.0845,-1.801945567,0.80156368,3.179493904,-83.0729
T50_350,T50,98.8,0,4,,,T50_350_conv,Jul-64,0.0,1.0,59.4802,23.6497,24.0622,57.2882,144.2368,incorrect,-307.226,-6.086,-47.713,17.043,-0.2327,-51.27,1.50069,0.043729946,0.1199,-1.186735272,-1.661175489,3.212235808,-113.5883
T50_351,T50,98.8,0,4,,,T50_351_conv,102/64,0.0,1.0,46.5458,13.2219,14.2426,44.1627,99.303,"clashes,incorrect",-243.496,87.549,-28.844,13.713,-0.213,-89.15,1.829282,0.171712115,0.0815,-3.004898548,-1.632469535,5.552846521,48.3126
T50_352,T50,98.8,0,4,,,T50_352_conv,Feb-64,0.0,1.0,49.6422,15.1936,15.8682,47.5742,162.0934,incorrect,-168.885,-4.967,-36.142,7.562,-0.2435,-17.38,0.853531,0.012435156,0.3813,-3.103595734,1.961314797,3.56521821,-86.3113
T50_353,T50,98.8,0,4,,,T50_353_conv,26/64,0.0,1.0,47.9518,16.4082,15.89,44.9819,175.1741,incorrect,-257.225,5.592,-41.896,19.156,-0.1887,-37.15,1.514945,0.175288081,0.3979,0.809955597,1.521396041,3.136013627,-83.14146
T50_354,T50,98.8,0,4,,,T50_354_conv,46/64,0.0,1.0,64.1449,25.054,25.8132,62.5054,118.9888,incorrect,-282.96,62.619,-36.6,14.118,-0.115,-61.04,1.552623,0.40178743,0.3162,-1.434470654,-0.810863793,10.99098206,-15.51184
T50_355,T50,98.8,0,4,,,T50_355_conv,Jun-64,0.0,1.0,81.5243,31.4245,32.387,80.0335,132.3484,incorrect,-164.441,-4.737,-26.478,9.704,-0.1465,-30.78,0.886456,0.014308105,0.0973,-2.959952593,1.037298441,3.337117314,-82.8961
T50_356,T50,98.8,0,4,,,T50_356_conv,37/64,0.0,1.0,48.6,16.6837,18.0168,44.6045,172.0979,incorrect,21.3096,-1.622,-3.587,6.13,0.0001,-10.31,0.468598,0.006693207,0.0943,-2.030496836,1.878588438,-2.054167747,-49.39553
T50_357,T50,98.8,0,4,,,T50_357_conv,Apr-64,0.0,1.0,42.6464,13.1148,13.8236,39.9118,155.5938,incorrect,-172.991,-2.987,-29.786,10.581,-0.0871,-20.48,0.689202,0.171446979,0.2158,1.316025615,0.496929884,0.385152012,-53.48104
T50_358,T50,98.8,0,4,,,T50_358_conv,57/64,0.0,1.0,77.9254,28.2469,29.5887,76.0442,153.051,incorrect,-96.148,32.881,-19.518,6.414,-0.1729,-45.6,0.678811,0.006738877,0.0824,-3.075721502,0.312607765,1.895040154,-73.11559
T50_359,T50,98.8,0,4,,,T50_359_conv,14/64,0.0,1.0,48.8775,15.5569,16.5573,47.6171,74.0218,incorrect,-138.549,6.235,1.281,10.271,0.0128,-19.35,1.073013,0.0045118,0.0786,-1.580802917,0.830406845,0.559031516,-68.54658
T50_35,T50,98.8,0,4,,,T50_35_conv,24/64,0.0,1.0,40.5075,15.967,16.374,37.9513,116.9779,incorrect,-38.3465,18.672,-8.997,14.31,-0.2493,-29.95,0.85114,0.007963901,0.1065,-1.569368482,0.532486916,0.277576745,-67.59764
