PDB,Input,PID,label,HADDOCK,ZRANK2,ROSETTADOCK,PYDOCK_TOT,SIPPER,AP_PISA,FIREDOCK,CP_PIE,GNN-DOVE,DeepRank-GNN,dMaSIF,PIsToN
1bvn_53,r-l_53,1bvn,0,-97.7863,265.954,146.827,-11.734,9.643,-0.0219,-54.11,1.204457,0.0606,0.010279951,-0.205890462,1.0124740600585938
1bvn_54,r-l_54,1bvn,0,-112.3314,356.894,223.926,-33.304,13.436,-0.6054,-94.9,1.859234,0.9994,0.012872201,-1.192571044,-1.526871681
1bvn_55,r-l_55,1bvn,0,-61.51289,1716.67,397.59,-21.806,6.331,0.1794,-94.74,0.983044,0.0029,0.006035,-0.885591534,0.7652419805526733
1bvn_56,r-l_56,1bvn,0,-47.38219,1144.22,422.646,8.021,-0.528,-0.1394,-77.69,1.29037,0.0099,0.005556578,-0.994751036,0.1390770673751831
1bvn_57,r-l_57,1bvn,0,-89.27714,-12.4353,68.727,-17.897,10.415,0.0208,-39.39,1.226034,0.9725,0.00502345,-1.277904034,-0.197137117
1bvn_58,r-l_58,1bvn,0,-56.08224,1864.46,526.051,-15.845,3.742,0.1252,-89.63,0.704094,0,0.010279951,-1.566499352,-1.736954689
1bvn_59,r-l_59,1bvn,0,-44.98565,1326.38,466.537,-13.866,1.957,0.1263,-80.48,0.56952,0,0.015920661,-1.851953983,-0.611864328
1bvn_6,r-l_6,1bvn,0,-73.55965,827.642,302.193,-0.487,7.321,-0.0702,-74.05,1.10396,0.0103,0.025882322,-1.414862633,-0.760754168
1bvn_60,r-l_60,1bvn,0,-92.42104,1698.57,440.359,-21.433,4.016,-0.3017,-89.55,0.839772,0.0001,0.018560249,-1.882489443,-1.82482028
1bvn_61,r-l_61,1bvn,0,-49.5766,1066.88,263.733,-8.901,-2.36,0.0533,-57.21,0.468823,0.0074,0.005937369,-1.724414468,-0.128673077
1bvn_62,r-l_62,1bvn,0,-71.58138,395.67,173.199,0.133,-1.666,0.0078,-58.27,0.951751,0.0155,0.004028807,-0.48925966,1.0115504264831543
1bvn_63,r-l_63,1bvn,0,-51.68346,1153.5,312.564,14.778,7.283,0.0029,-74.39,0.682162,0.6373,0.006854858,0.148225233,1.382989764213562
1bvn_64,r-l_64,1bvn,0,-122.0144,345.098,250.742,-34.263,15.607,-0.556,-103.45,2.050734,1,0.023985188,-1.081520557,-0.746023417
1bvn_65,r-l_65,1bvn,0,-65.16286,2535.23,866.915,-1.936,9.306,-0.0511,-164.8,1.208226,0.0846,0.006182611,-1.600024037,1.0148167610168457
1bvn_66,r-l_66,1bvn,0,-82.92086,567.389,154.185,6.532,0.736,0.1972,-53.69,0.881867,0.3235,0.008985447,-1.086633682,1.6285302639007568
1bvn_67,r-l_67,1bvn,0,-85.09261,383.912,188.298,-8.692,7.034,-0.3062,-70.88,1.031308,0.0701,0.024509702,-1.44763279,-0.470757246
1bvn_68,r-l_68,1bvn,0,-56.59474,763.259,203.327,-13.603,0.615,0.0519,-37.47,0.582077,0,0.01873179,-1.904301405,-0.014261961
1bvn_69,r-l_69,1bvn,0,-85.4594,158.489,152.509,-11.215,7.567,-0.2164,-53.12,1.030729,0.049,0.000300772,-1.271596909,-0.0686239
1bvn_7,r-l_7,1bvn,0,-108.8311,919.737,397.861,-7.957,10.805,-0.1763,-117.71,1.360442,0.2082,0.012544258,-0.46136722,1.3803894519805908
1bvn_70,r-l_70,1bvn,0,-62.64499,927.803,225.783,-7.1,-0.215,-0.1967,-62.87,0.441427,0.2886,0.002185147,-1.868103981,0.097830415
1bvn_71,r-l_71,1bvn,0,-64.26279,549.579,161.637,-3.724,-0.009,-0.2037,-46.53,0.606186,0.8658,0.005806299,-1.12358737,1.1877529621124268
1bvn_72,r-l_72,1bvn,0,-65.357484,939.125,349.763,-15.519,8.665,-0.03,-91.06,1.055277,0.3594,0.002440525,-0.435161561,0.8824341893196106
1bvn_73,r-l_73,1bvn,0,-96.06651,39.1565,77.06,-11.888,4.199,0.0406,-55.97,0.674249,0.2512,0.008259494,-0.779102257,0.5608022212982178
1bvn_74,r-l_74,1bvn,0,-101.06354,801.857,343.41,-19.126,10.697,0.0102,-78.94,1.234963,0.0102,0.010279951,-0.12267869,0.023682356
1bvn_75,r-l_75,1bvn,0,-69.1691,1713.28,465.361,-17.376,1.928,-0.0677,-60.84,0.550059,0.0001,0.010279951,-1.95611608,-0.042325735
1bvn_76,r-l_76,1bvn,0,-60.61387,768.402,272.344,2.134,-4.08,0.1416,-42.08,0.67451,0,0.010279951,-1.788900733,-0.007575274
1bvn_77,r-l_77,1bvn,0,-81.5918,-96.8768,20.54,-6.428,2.136,0.0049,-27.31,1.149928,0.0392,0.004498598,-0.13822262,0.4035086631774902
1bvn_78,r-l_78,1bvn,0,-93.19302,710.188,243.738,-17.5,-0.404,-0.0879,-91.38,1.17896,0.249,0.005862941,-0.101152413,0.8650909662246704
1bvn_79,r-l_79,1bvn,0,-85.46908,711.034,150.117,-15.769,4.717,0.0042,-28.37,0.886753,0.2423,0.007805043,-0.562967122,0.2291618585586547
1bvn_8,r-l_8,1bvn,0,-56.79526,2248.68,785.511,8.632,2.698,0.1565,-171.26,1.304193,0.0001,0.019356422,-0.231500804,-1.28142643
1bvn_80,r-l_80,1bvn,0,-55.23252,1589.88,648.28,1.279,5.99,0.1358,-87.96,0.515197,0.0154,0.010279951,-0.119707771,0.7217119336128235
1bvn_81,r-l_81,1bvn,0,-68.01185,179.334,99.058,-7.234,-0.342,-0.0557,-38.49,0.49805,0.7209,0.008802317,-1.829821944,1.0652116537094116
1bvn_82,r-l_82,1bvn,0,-70.75357,344.891,135.179,-11.334,-1.124,0.0427,-43.12,0.572762,0.159,0.009456415,-1.763669133,0.1548670530319214
1bvn_83,r-l_83,1bvn,0,-59.59263,422.535,245.117,0.459,0.657,-0.0056,-60.6,0.290852,0.0585,0.013043336,-1.702797532,0.056588173
1bvn_84,r-l_84,1bvn,0,-26.60637,2707.21,943.584,6.912,1.543,0.4055,-177.59,1.264605,0,0.00432336,-0.300017208,-1.806919575
1bvn_85,r-l_85,1bvn,0,-55.19358,1181.05,340.736,-2.337,0.377,-0.1977,-81.84,0.500945,0.0957,0.008217473,-1.932451367,-0.101877451
1bvn_86,r-l_86,1bvn,0,-68.786267,569.49,140.25,-13.63,-0.303,-0.1026,-30,0.434725,0.0001,0.010279951,-1.81836319,-1.030884862
1bvn_87,r-l_87,1bvn,0,-65.83055,385.307,218.104,-12.253,5.31,-0.0171,-73.14,1.147351,0.7437,0.004341017,-0.1275381,0.694717526
1bvn_88,r-l_88,1bvn,0,-43.20935,1902.53,697.509,7.799,1.173,-0.2127,-120.77,0.760971,0.0361,0.007271902,-0.159202173,0.078158975
1bvn_89,r-l_89,1bvn,0,-80.01142,1007.59,319.659,0.884,9.909,-0.0066,-71.27,0.934535,0.5047,0.007221068,0.364827156,1.516887903213501
1bvn_9,r-l_9,1bvn,0,-69.13655,1090.85,275.676,-19.811,4.643,-0.0804,-62.54,0.762273,0.0017,0.010354441,-1.397403836,-1.713650107
1bvn_90,r-l_90,1bvn,0,-84.42766,1130.28,372.352,-18.184,9.086,-0.0876,-80.94,1.034035,0.0485,0.010279951,0.011474262,0.5688564777374268
1bvn_91,r-l_91,1bvn,0,-97.9036,1167.61,480.572,-32.789,14.375,-0.405,-114.48,1.815108,0.9997,0.011081696,-0.885231376,-0.369505763
1bvn_92,r-l_92,1bvn,0,-59.89124,1041.29,234.775,-6.272,7.046,0.2218,-51.93,1.057495,0.1849,0.006680341,-0.659473658,0.2524007558822632
1bvn_93,r-l_93,1bvn,0,-50.06274,1273.96,552.67,-13.673,12.099,-0.1305,-133.67,1.118373,0.3064,0.009626032,-1.180559754,1.552586793899536
1bvn_94,r-l_94,1bvn,0,-71.64514,637.537,262.064,-1.569,-1.34,0.0386,-33.93,0.719398,0,0.010279951,-1.69531858,-0.525530815
1bvn_95,r-l_95,1bvn,0,-61.61983,753.56,340.421,5.935,-1.128,-0.0048,-86.37,1.191858,0.006,0.005919538,-0.726886511,-0.497041941
1bvn_96,r-l_96,1bvn,0,-66.58298,1399.9,301.582,-1.658,0.011,0.1281,-75.53,0.530404,0.2414,0.006780053,-1.21378684,1.8237754106521609
1bvn_97,r-l_97,1bvn,0,-47.293432,1476.83,499.628,3.866,1.962,0.0983,-140.77,1.197633,0.0011,0.007243479,-1.716494511,0.028146148
1bvn_98,r-l_98,1bvn,0,-120.0784,493.996,211.085,-23.856,13.964,-0.2885,-81.35,1.342151,0.9766,0.0051206,-0.985770464,0.3978369235992431
1bvn_99,r-l_99,1bvn,0,-60.03572,2329.84,759.139,-8.658,2.325,-0.1263,-120.1,0.990998,0.0034,0.010279951,-1.629995108,0.3462806940078735
1f51_1,r-l_1,1f51,0,-249.5172,4301.35,444.576,18.315,19.471,0.2518,-90.5,0.485074,0.1974,0.008955723,-1.602469921,1.136035442352295
1f51_10,r-l_10,1f51,0,-176.839295,3519.26,548.068,57.944,20.645,0.1521,-69.4,0.538863,0.573,0.004900031,-1.648926497,0.7875507473945618
1f51_100,r-l_100,1f51,0,-277.857,1639.81,412.086,6.63,13.898,0.3915,-77.74,1.315461,0.9768,0.00572228,-0.195474491,1.4193049669265747
1f51_11,r-l_11,1f51,0,-151.66199,4823.23,891.198,41.578,21.405,-0.0657,-75.27,0.289965,0,0.009953471,-2.430394888,0.5624009370803833
1f51_12,r-l_12,1f51,0,-266.3338,3002.93,455.508,39.122,15.693,0.2734,-33.53,-0.005666,0.6545,0.009289021,-0.967557073,1.8470600843429563
1f51_123949,r-l_123949,1f51,1,-237.6236,2106.64,195.322,4.511,11.582,0.1468,-44.87,0.503032,1,0.005088829,0.018565441,0.094939232
1f51_13,r-l_13,1f51,0,-200.2043,2029.48,269.581,53.191,19.078,0.256,-17.08,0.837523,0.0474,0.008697735,-1.934796691,1.8101633787155151
1f51_14,r-l_14,1f51,0,-330.5193,2057.56,186.09,2.533,16.969,0.0916,-39.04,0.300669,0.1561,0.007168642,-1.08004415,1.7656874656677246
1f51_149576,r-l_149576,1f51,1,-302.1575,3733.05,176.893,8.281,5.18,0.0694,-21.44,0.260388,0.999,0.005890463,-0.547163725,1.9566452503204343
1f51_15,r-l_15,1f51,0,-242.1451,2072.86,243.376,16.592,9.838,0.1653,-47.45,0.191984,0.6854,0.005996743,-1.408354878,1.8027135133743288
1f51_16,r-l_16,1f51,0,-161.5537,5755.8,994.942,65.561,22.33,0.3144,-68.68,0.224676,0.0001,0.010279951,-1.955536723,1.8776623010635376
1f51_17,r-l_17,1f51,0,-80.9903,4377.66,615.717,7.82,19.298,0.1273,-98.7,-0.054713,0.0094,0.008213677,-1.622076988,0.9344040155410768
1f51_18,r-l_18,1f51,0,-243.1441,3056,651.362,43.59,15.034,-0.0763,-37.49,0.683762,0.8759,0.010214342,-1.056765795,1.2196437120437622
1f51_19,r-l_19,1f51,0,-91.8379,5422.06,611.862,25.039,21.939,0.1911,-114.56,0.669207,0.8751,0.008722533,-1.355070889,1.5367894172668457
1f51_2,r-l_2,1f51,0,-27.6746,4961.82,597.481,28.772,22.921,-0.2204,-55.27,0.511158,0.0003,0.009325124,-2.420753241,1.833345890045166
1f51_20,r-l_20,1f51,0,-170.9417,4809.8,457.717,30.828,9.681,0.2589,-34.81,0.535637,0.1096,0.008837678,-1.790727973,0.9254535436630248
1f51_21,r-l_21,1f51,0,-109.71454,6176.81,867.563,45.49,9.819,0.1439,-41.97,-0.246737,0.0026,0.007927899,-1.15473783,-0.047381043
1f51_211605,r-l_211605,1f51,1,-208.9794,2151.41,279.559,4.438,12.542,0.0584,-42.45,0.241982,0.9999,0.005501071,0.5340783,-0.537240863
1f51_214867,r-l_214867,1f51,1,-298.5311,621.413,197.974,-0.599,7.47,0.0965,-40.25,0.227581,0.9998,0.003388567,0.369610995,0.940011978
1f51_22,r-l_22,1f51,0,-99.9993,4839.34,809.42,45.291,21.15,-0.3479,-57.53,0.293535,0,0.008954021,-2.664946079,1.0959974527359009
1f51_220107,r-l_220107,1f51,1,-51.4153,4836.55,995.981,19.116,20.775,0.1921,-112.9,0.018304,0.9315,0.009333215,-0.350703686,1.9584518671035769
1f51_23,r-l_23,1f51,0,-283.2054,4634.79,560.684,39.471,11.258,0.1629,-68.83,0.958922,0.4692,0.008213319,-1.442078948,1.195518970489502
1f51_239998,r-l_239998,1f51,1,-197.728,1601.29,317.867,6.555,13.647,0.1963,-45.3,0.469709,0.9999,0.004895496,0.163132206,-0.348791122
1f51_24,r-l_24,1f51,0,170.7912,7523.77,1176.124,64.469,13.571,0.1943,-104.53,0.085612,0,0.006680878,-2.290692568,1.8623677492141724
1f51_25,r-l_25,1f51,0,-106.1286,3907.12,561.102,53.166,22.595,0.1796,-69.62,0.427419,0.2064,0.005452212,-1.54141438,1.807248830795288
1f51_26,r-l_26,1f51,0,16.718400000000003,6243.14,1048.454,48.276,15.588,0.1357,-88.24,-0.004186,0,0.006667232,-2.048178196,0.7537431716918945
1f51_27,r-l_27,1f51,0,-251.1548,3128.71,531.238,35.325,16.604,-0.2406,-54.82,0.682741,0.7116,0.010279951,-1.287701845,0.5576208829879761
1f51_274005,r-l_274005,1f51,1,-282.1821,1215.44,451.81,17.211,7.614,0.1048,-41,0.28018,0.999,0.0043829,-0.758470953,0.8900486826896667
1f51_28,r-l_28,1f51,0,-242.637,3270.69,423.431,47.374,19.592,0.1137,-59.86,0.263812,0.1288,0.005755726,-1.598531723,1.867601037025452
1f51_29,r-l_29,1f51,0,-77.2036,7015.15,994.564,50.512,10.688,0.0633,-74.5,0.132196,0.4589,0.009549954,-2.03870368,1.826863408088684
1f51_3,r-l_3,1f51,0,-217.077,4558.65,494.477,24.318,13.675,0.1886,-62.09,-0.141021,0.1073,0.010279951,-1.501055956,-0.866292775
1f51_30,r-l_30,1f51,0,-305.1236,1571.06,195.96,50.425,16.942,0.0775,-20.59,0.774713,0.0217,0.007488764,-2.19060874,1.9047268629074097
1f51_307434,r-l_307434,1f51,1,-312.8367,1148.6,170.618,12.008,8.932,0.0389,-49.33,0.335176,0.9993,0.004817809,0.24044849,1.1922831535339355
1f51_31,r-l_31,1f51,0,-105.5335,4830.5,597.095,5.48,20.13,-0.0235,-39.88,-0.200525,0.9149,0.00359308,-1.753750801,0.014011025
1f51_32,r-l_32,1f51,0,-158.70126,2820.26,414.666,17.087,12.626,0.1448,-55.66,0.307462,0.1117,0.009973035,-1.384179831,0.8642263412475586
1f51_325068,r-l_325068,1f51,1,-301.3841,457.32,178.649,-2.038,7.859,-0.0041,-41.4,0.31007,0.9998,0.003647596,0.25556615,0.8302368521690369
1f51_33,r-l_33,1f51,0,-267.8354,2366.32,337.943,36.483,17.981,0.305,-20.39,0.473636,0.0225,0.009387247,-1.850325465,1.887700558
1f51_330420,r-l_330420,1f51,1,-315.143,474.98,82.082,-6.858,7.882,-0.0114,-30.94,0.401795,0.9998,0.004983438,-0.03418117,1.847088337
1f51_34,r-l_34,1f51,0,-229.5228,5314.67,457.565,15.029,20.396,-0.1043,-75.2,0.682991,0.019,0.010279951,-2.192844629,0.4634699821472168
1f51_35,r-l_35,1f51,0,-250.617,3983.12,449.08,31.963,12.684,-0.0345,-39.85,0.373512,0.9779,0.010279951,-0.968065262,1.383695363998413
1f51_36,r-l_36,1f51,0,-150.6311,3563.42,547.107,60.514,19.924,-0.1438,-25.41,0.3894,0.0194,0.008350561,-2.549754858,1.779651165008545
1f51_37,r-l_37,1f51,0,-333.2818,660.146,85.433,5.241,20.88,0.0129,-29.46,0.757334,0.9803,0.009299641,-1.063905835,1.4534406661987305
1f51_38,r-l_38,1f51,0,-199.9937,3169.11,403.881,41.346,19.264,0.1265,-33.75,0.443541,0.5021,0.005955558,-1.881674647,-0.007104278
1f51_39,r-l_39,1f51,0,-9.1754,6180.83,780.704,49.505,9.998,0.2441,-42.4,0.222851,0.1406,0.010279951,-1.645319462,0.098901153
1f51_4,r-l_4,1f51,0,-151.67077,3528.49,466.588,9.608,16.449,-0.0403,-83.73,0.389163,0.0019,0.007250408,-1.848785162,1.6765351295471191
1f51_40,r-l_40,1f51,0,-175.64517,3461.98,573.217,50.025,21.646,-0.0716,-76.9,0.37923,0.3194,0.005092042,-1.597416282,0.063991427
1f51_41,r-l_41,1f51,0,-151.4806,5187.64,894.588,65.604,20.987,0.139,-33.73,0.352882,0,0.010279951,-2.016414165,1.774573802947998
1f51_42,r-l_42,1f51,0,-276.0044,2318.46,220.835,49.503,17.256,0.2473,-7.42,0.785042,0.156,0.008815443,-1.885086417,1.9132449626922607
1f51_43,r-l_43,1f51,0,-253.1368,1933.75,292.65,14.189,18.624,0.2757,-29.46,0.278914,0.0279,0.002987523,-1.620026469,0.1815392971038818
1f51_44,r-l_44,1f51,0,-246.4794,2179.33,294.295,8.582,17.691,0.0503,-66.69,0.784756,0.99,0.004303106,-0.268803269,0.6707834005355835
1f51_45,r-l_45,1f51,0,106.8823,4092.75,875.051,61.972,20.478,0.2913,-53.13,0.075562,0.0106,0.005078664,-2.380917788,0.1210402250289917
1f51_46,r-l_46,1f51,0,-129.7573,5915.78,831.242,35.76,25.893,0.0531,-90.99,0.238075,0.9999,0.003662029,-1.600024037,1.7560527324676514
1f51_47,r-l_47,1f51,0,-275.3656,1000.99,96.479,0.019,15.68,-0.0645,-46.85,0.635456,0.8985,0.006738481,-0.855217695,1.591887116
1f51_48,r-l_48,1f51,0,-231.9796,3761.99,563.278,14.973,18.488,0.0822,-92.31,0.485822,0.0257,0.009219617,-1.818076253,-0.482854605
1f51_49,r-l_49,1f51,0,-119.86602,3666.11,529.823,43.025,10.693,0.1783,-51.76,0.023941,0.3403,0.005677992,-1.787578821,1.7439608573913574
1f51_5,r-l_5,1f51,0,-90.7057,4304.9,525.411,13.356,19.194,0.1609,-89.08,0.265379,0.0593,0.00871573,-1.728803515,1.9025732278823853
1f51_50,r-l_50,1f51,0,-209.01,4415.77,366.956,46.253,13.462,-0.0229,-68.55,0.255537,0.0175,0.008187517,-2.222282171,0.3283348083496094
1f51_51,r-l_51,1f51,0,-67.7763,4743.38,507.633,32.58,16.674,0.0735,-60.01,0.443757,0.0321,0.007668018,-1.577836752,0.5097602605819702
1f51_52,r-l_52,1f51,0,88.58779999999997,3410.71,809.215,44.025,14.897,-0.1228,-83.28,0.120881,0.7657,0.008728229,-1.64305234,1.0032377243041992
1f51_53,r-l_53,1f51,0,-65.93818,4863.16,1078.98,38.503,15.695,-0.0302,-83.27,0.3427,0.005,0.00863866,-1.648779511,1.831262826919556
1f51_54,r-l_54,1f51,0,-191.81,4651.19,680.624,34.968,10.993,0.2907,-70.69,0.428877,0.1034,0.008213717,-1.382414699,-0.26933682
1f51_55,r-l_55,1f51,0,-119.3819,3698.6,692.327,18.78,14.407,0.4346,-79.25,1.211564,0.9096,0.006660057,-0.522892177,0.6332735419273376
1f51_56,r-l_56,1f51,0,-84.9507,2814.26,327.102,5.309,12.363,0.1387,-33.72,0.711718,0.9368,0.006388776,-0.274633616,1.8293551206588743
1f51_57,r-l_57,1f51,0,-287.9058,1995.22,251.063,31.075,18.37,0.1491,-63.79,0.467892,0.2927,0.008494551,-0.25633055,-0.394023657
1f51_58,r-l_58,1f51,0,-243.3781,5463.72,741.889,41.501,21.06,0.3277,-77.5,0.196708,0.2677,0.005010508,-1.724659204,0.936168373
1f51_59,r-l_59,1f51,0,-106.85551,6911.63,826.918,37.967,10.786,0.3201,-51.54,-0.260766,0.0118,0.005952294,-1.282497644,1.947862148284912
1f51_6,r-l_6,1f51,0,-135.18452,3319.73,628.575,17.206,19.072,-0.0993,-95.03,0.526203,0.0749,0.010279951,-1.254617453,1.901424765586853
1f51_60,r-l_60,1f51,0,-217.3583,3994.67,404.787,17.116,21.295,0.2386,-87.15,0.638964,0.6729,0.010279951,-1.821938634,0.024485707
1f51_61,r-l_61,1f51,0,-264.8711,3199.14,373.471,42.179,18.324,0.1571,-34.37,0.638973,0.1033,0.004460153,-2.154255152,1.0654693841934204
1f51_62,r-l_62,1f51,0,-10.728,5406.79,836.137,59.977,20.009,-0.0144,-37.67,0.195066,0.0001,0.010279951,-2.264004469,1.6655967235565186
1f51_63,r-l_63,1f51,0,78.61479999999999,4784.22,728.64,35.947,24.34,0.2865,-85.01,0.794339,0.1896,0.010279951,-1.111296892,0.053739786
1f51_64,r-l_64,1f51,0,109.2096,6574.13,1303.613,46.119,26.17,0.4025,-103.48,0.116818,0.349,0.004264219,-1.392489552,1.721834659576416
1f51_65,r-l_65,1f51,0,30.272500000000008,5226.34,899.558,70.703,7.095,0.1786,-57.47,0.392031,0.4496,0.006650208,-3.136633396,1.5259006023406982
1f51_66,r-l_66,1f51,0,-122.45616,4663.98,672.489,45.954,17.071,0.0668,-67.79,0.213392,0.2291,0.009017512,-1.648000717,-0.12740171
1f51_67,r-l_67,1f51,0,-109.8659,3058.68,400.325,24.89,6.455,0.0768,-44.13,0.06171,0.8182,0.010279951,-1.022963047,1.505356788635254
1f51_68,r-l_68,1f51,0,-209.3848,3317.3,414.327,10.622,15.022,0.0314,-68.72,0.168853,0.9987,0.008852345,-1.704094131,1.1485517024993896
1f51_69,r-l_69,1f51,0,-240.1616,2794.71,103.836,42.532,11.364,0.1092,-22.03,0.205427,0.2868,0.00989763,-1.777814388,1.803413987159729
1f51_7,r-l_7,1f51,0,-101.2988,5080.17,741.806,40.773,14.381,-0.1813,-60.12,0.381228,0,0.009627738,-2.613473177,-1.104497313
1f51_70,r-l_70,1f51,0,151.40639999999996,8963.81,1276.065,49.144,13.3,-0.1534,-94.64,-0.156661,0,0.006533588,-2.535416842,1.3938899040222168
1f51_71,r-l_71,1f51,0,-362.2434,1413.36,103.269,-3.97,16.076,0.1774,-31.78,0.587372,0.782,0.007734346,-0.928945422,0.6283143162727356
1f51_72,r-l_72,1f51,0,-46.2305,3448.35,643.048,26.702,13.706,0.3368,-33.66,0.205679,0.1146,0.005582237,-1.725735307,0.573686957
1f51_73,r-l_73,1f51,0,-307.8421,968.757,145.079,-4.832,17.075,-0.1555,-55.87,0.705623,0.9686,0.007323847,-1.598550022,1.9099177122116089
1f51_74,r-l_74,1f51,0,-140.80099,1594.2,207.224,23.193,15.888,0.308,-30.98,0.202277,0.5215,0.010121313,-1.413462877,-0.276049137
1f51_75,r-l_75,1f51,0,-153.5262,2583.94,339.787,65.159,15.47,-0.0244,-14.92,0.391512,0.0429,0.008137928,-2.232690096,1.7953388690948486
1f51_76,r-l_76,1f51,0,16.516999999999996,2815.15,438.791,22.147,20.257,0.3909,-67,0.248239,0.2829,0.008844907,-1.03279686,1.535844326019287
1f51_77,r-l_77,1f51,0,-237.2709,2255.27,576.981,37.193,15.016,-0.083,-43.65,0.351696,0.96,0.010279951,-1.516776681,-0.019721389
1f51_78,r-l_78,1f51,0,-259.9244,3511.88,254.12,55.284,16.761,-0.128,-5.74,0.629191,0.0152,0.009389794,-1.761403918,1.918226718902588
1f51_79,r-l_79,1f51,0,-235.1021,3173.05,361.192,22.797,18.29,0.2847,-73.37,0.418635,0.0395,0.007475334,-0.245430097,-0.692817748
1f51_8,r-l_8,1f51,0,-132.2271,5433.82,999.83,54.733,23.186,0.265,-91.15,0.495187,0.156,0.005936114,-1.578733683,1.7944040298461914
1f51_80,r-l_80,1f51,0,-199.8336,5962.51,836.299,50.172,19.118,0.0661,-83.66,0.065439,0.6147,0.004371011,-1.599401236,1.2862653732299805
1f51_81,r-l_81,1f51,0,4305333.783799999,3233.06,599.848,40.132,10.089,0.3298,-39.19,-0.231808,0.0016,0.010279951,-1.888947845,1.9042108058929443
1f51_82,r-l_82,1f51,0,-191.8934,3648.42,259.027,33.765,8.453,0.0887,-20.39,0.020028,0.0015,0.010279951,-2.238575935,1.1661992073059082
1f51_83,r-l_83,1f51,0,-171.43631,4972.59,803.036,71.537,19.976,0.2208,-88.59,0.493624,0.3303,0.005494867,-1.750413299,1.6132762432098389
1f51_84,r-l_84,1f51,0,-295.5624,1987.22,343.472,26.821,12.362,0.1869,-23.75,0.129436,0.7714,0.010192759,-1.319766521,1.605107069015503
1f51_85,r-l_85,1f51,0,-131.0454,4764.69,642.207,27.858,16.222,-0.0758,-65.96,-0.005393,0.9297,0.010000214,-1.805334806,1.4905946254730225
1f51_86,r-l_86,1f51,0,-197.5787,3775.3,256.93,14.12,10.714,0.3843,-21.68,0.596819,0.9605,0.006018519,-0.143434703,1.6938340663909912
1f51_87,r-l_87,1f51,0,52.82209999999997,9180.11,708.62,65.805,7.312,0.0736,-53.7,0.010073,0.8036,0.007410392,-1.186477542,0.671126664
1f51_88,r-l_88,1f51,0,-172.107,2148.37,342.597,13.035,18.443,-0.0385,-72.26,0.678035,0.9883,0.002573976,-0.32394287,1.5729591846466064
1f51_89,r-l_89,1f51,0,-211.825,3540.52,479.526,50.491,18.893,0.2905,-37.33,0.311262,0.372,0.004568913,-1.936752319,-0.011392593
1f51_9,r-l_9,1f51,0,-30.0873,6885.39,1009.493,36.345,12.557,0.2081,-69.34,0.105935,0.8223,0.006168419,-1.505980134,1.7343279123306274
1f51_90,r-l_90,1f51,0,-194.8754,3140.51,176.536,34.452,9.205,0.3762,-2.39,0.201583,0.175,0.007582392,-1.574687481,1.2465919256210327
1f51_91,r-l_91,1f51,0,-3.653,4395.08,612.289,28.01,22.605,0.0379,-86.7,0.223439,0.2172,0.005543516,-0.65400809,1.8112887144088743
1f51_92,r-l_92,1f51,0,63.0074,6223.19,1200.832,48.289,22.148,0.4228,-116.26,0.442768,0.0684,0.004122348,-1.715954423,1.6070737838745115
1f51_93,r-l_93,1f51,0,-71.9528,6580.38,676.642,41.032,12.564,0.2952,-40.44,0.318501,0.9058,0.009289988,-1.725807905,0.098163605
1f51_94,r-l_94,1f51,0,-248.3386,3155.13,191.878,34.698,23.582,0.266,-46.04,0.618646,0.9194,0.024871495,-1.47420001,-0.277719617
1f51_95,r-l_95,1f51,0,-15.5144,4488.78,808.878,39.868,16.197,0.0813,-69.66,0.230838,0.1129,0.010279951,-1.51992774,1.073976993560791
1f51_96,r-l_96,1f51,0,-30.5157,7052.12,1138.086,34.986,20.817,0.0896,-121.84,0.061783,0.7058,0.005821324,-1.169057488,1.6561989784240725
1f51_97,r-l_97,1f51,0,111.351,5265.07,977.375,74.675,22.084,0.3517,-58.45,0.397146,0,0.010279951,-2.135890007,1.2329235076904297
1f51_98,r-l_98,1f51,0,-125.615,4623.08,408.778,37.151,9.104,0.0213,-46.58,-0.321644,0.3761,0.004839378,-1.48841095,1.825544834136963
1f51_99,r-l_99,1f51,0,-65.4602,7093.43,776.162,36.516,10.053,0.4215,-55.22,0.273696,0.8367,0.006692118,-1.97262907,1.5663390159606934
1fm9_1,r-l_1,1fm9,0,115.7617,1173.67,435.774,19.998,-3.955,0.1627,-16.29,0.524807,0.0003,0.010159175,-1.378185749,0.1897898912429809
1fm9_10,r-l_10,1fm9,0,8.14913,960.825,253.711,0.844,0.338,-0.0515,-19.35,0.625682,0.0004,0.008779816,-0.860468626,0.8150937557220459
1fm9_100,r-l_100,1fm9,0,-4.15208,1435.03,414.73,21.3,-5.117,0.3746,-23.7,0.233028,0.0002,0.010165105,-2.319895744,1.5689985752105713
1fm9_101,r-l_101,1fm9,1,71.04641,1421.09,493.791,12.667,0.739,0.3205,-52.96,0.111884,0,0.006262023,-0.431372225,0.5799208879470825
1fm9_11,r-l_11,1fm9,0,92.65627,1948.19,530.231,-2.743,0.572,0.0268,-88.85,0.118277,0.018,0.016743921,-1.472722411,-1.705873013
1fm9_12,r-l_12,1fm9,0,-14.55156,885.243,307.004,-13.409,-3.06,0.0094,-23.3,0.602402,0.3892,0.005474289,-0.94556278,1.8793540000915527
